시도,행정구역별,폐기물별,년도,발생량[톤/일],재활용[톤/일]
서울특별시,강서구,지정폐기물,2013,6,1.5
서울특별시,구로구,생활계폐기물,2013,278.5,139.7
서울특별시,구로구,사업장배출시설계폐기물,2013,4.6,3.4
서울특별시,구로구,건설폐기물,2013,690.9,615.9
서울특별시,구로구,지정폐기물,2013,3.7,2.3
서울특별시,금천구,생활계폐기물,2013,180.2,99
서울특별시,금천구,사업장배출시설계폐기물,2013,1.6,0.8
서울특별시,금천구,건설폐기물,2013,568,516
서울특별시,금천구,지정폐기물,2013,9.3,5.8
서울특별시,영등포구,생활계폐기물,2013,305.8,163.7
서울특별시,영등포구,사업장배출시설계폐기물,2013,12.6,6.7
서울특별시,영등포구,건설폐기물,2013,1001.4,959.2
서울특별시,영등포구,지정폐기물,2013,7.2,3.3
서울특별시,동작구,생활계폐기물,2013,327.5,226.9
서울특별시,동작구,사업장배출시설계폐기물,2013,0,0
서울특별시,동작구,건설폐기물,2013,763,754.7
서울특별시,동작구,지정폐기물,2013,3.3,1.9
서울특별시,관악구,생활계폐기물,2013,315.5,179.9
서울특별시,관악구,사업장배출시설계폐기물,2013,2.4,2.4
서울특별시,관악구,건설폐기물,2013,851.3,841.8
서울특별시,관악구,지정폐기물,2013,5.7,3.2
서울특별시,서초구,생활계폐기물,2013,552.3,390.5
서울특별시,서초구,사업장배출시설계폐기물,2013,0,0
서울특별시,서초구,건설폐기물,2013,1673.4,1606.7
서울특별시,서초구,지정폐기물,2013,10,5.8
서울특별시,강남구,생활계폐기물,2013,745.2,499.5
서울특별시,강남구,사업장배출시설계폐기물,2013,0,0
서울특별시,강남구,건설폐기물,2013,1965.4,1878.6
서울특별시,강남구,지정폐기물,2013,78.2,6.5
서울특별시,송파구,생활계폐기물,2013,599.8,425.7
서울특별시,송파구,사업장배출시설계폐기물,2013,96.9,85.9
서울특별시,송파구,건설폐기물,2013,1449.8,1353
서울특별시,송파구,지정폐기물,2013,23.2,14.1
서울특별시,강동구,생활계폐기물,2013,246.4,131.9
서울특별시,강동구,사업장배출시설계폐기물,2013,143,125.7
서울특별시,강동구,건설폐기물,2013,1392.6,1389.6
서울특별시,강동구,지정폐기물,2013,2.6,1.3
부산광역시,중구,생활계폐기물,2013,79.7,35.1
부산광역시,중구,사업장배출시설계폐기물,2013,0,0
부산광역시,중구,건설폐기물,2013,294.7,294.4
부산광역시,중구,지정폐기물,2013,63.9,43.4
부산광역시,서구,생활계폐기물,2013,117.4,78
부산광역시,서구,사업장배출시설계폐기물,2013,72.3,42
부산광역시,서구,건설폐기물,2013,290.4,289.4
부산광역시,서구,지정폐기물,2013,11.6,9.8
부산광역시,동구,생활계폐기물,2013,94.7,64.6
부산광역시,동구,사업장배출시설계폐기물,2013,0,0
부산광역시,동구,건설폐기물,2013,324.8,324.1
부산광역시,동구,지정폐기물,2013,25.8,21.5
부산광역시,영도구,생활계폐기물,2013,117.8,88.5
부산광역시,영도구,사업장배출시설계폐기물,2013,42.7,15.5
부산광역시,영도구,건설폐기물,2013,196.8,196.6
부산광역시,영도구,지정폐기물,2013,70.2,41
부산광역시,부산진구,생활계폐기물,2013,366.5,243.3
부산광역시,부산진구,사업장배출시설계폐기물,2013,1.1,0
부산광역시,부산진구,건설폐기물,2013,889.6,889.5
부산광역시,부산진구,지정폐기물,2013,6.4,2.5
부산광역시,동래구,생활계폐기물,2013,227.9,164.2
부산광역시,동래구,사업장배출시설계폐기물,2013,121.3,0
부산광역시,동래구,건설폐기물,2013,1087.8,1086.7
부산광역시,동래구,지정폐기물,2013,1.2,0.2
부산광역시,남구,생활계폐기물,2013,219.4,158.6
부산광역시,남구,사업장배출시설계폐기물,2013,102.4,1.9
부산광역시,남구,건설폐기물,2013,696.5,691.9
부산광역시,남구,지정폐기물,2013,15.5,6
부산광역시,북구,생활계폐기물,2013,261.9,192.6
부산광역시,북구,사업장배출시설계폐기물,2013,40.3,34.7
부산광역시,북구,건설폐기물,2013,560.2,559.8
부산광역시,북구,지정폐기물,2013,1.4,0.4
부산광역시,해운대구,생활계폐기물,2013,375.2,263.6
부산광역시,해운대구,사업장배출시설계폐기물,2013,121.1,4
부산광역시,해운대구,건설폐기물,2013,665.4,659.6
부산광역시,해운대구,지정폐기물,2013,7.5,3.5
부산광역시,사하구,생활계폐기물,2013,323.3,199.6
부산광역시,사하구,사업장배출시설계폐기물,2013,1649.9,1405.1
부산광역시,사하구,건설폐기물,2013,697.2,690
부산광역시,사하구,지정폐기물,2013,190.7,120
부산광역시,금정구,생활계폐기물,2013,217.4,158.5
부산광역시,금정구,사업장배출시설계폐기물,2013,9.7,4.2
부산광역시,금정구,건설폐기물,2013,565.4,565.2
부산광역시,금정구,지정폐기물,2013,11,1.5
부산광역시,강서구,생활계폐기물,2013,83.5,43
부산광역시,강서구,사업장배출시설계폐기물,2013,553.4,425
부산광역시,강서구,건설폐기물,2013,1185.7,1177.5
부산광역시,강서구,지정폐기물,2013,277,203.8
부산광역시,연제구,생활계폐기물,2013,175.2,126.6
부산광역시,연제구,사업장배출시설계폐기물,2013,0,0
부산광역시,연제구,건설폐기물,2013,485.8,419.4
부산광역시,연제구,지정폐기물,2013,1.4,0.3
부산광역시,수영구,생활계폐기물,2013,149,107
부산광역시,수영구,사업장배출시설계폐기물,2013,0,0
부산광역시,수영구,건설폐기물,2013,333.9,333.9
부산광역시,수영구,지정폐기물,2013,1.3,0.6
부산광역시,사상구,생활계폐기물,2013,265.7,188.8
부산광역시,사상구,사업장배출시설계폐기물,2013,451.4,375.7
부산광역시,사상구,건설폐기물,2013,694.5,592.6
부산광역시,사상구,지정폐기물,2013,47.3,10.7
부산광역시,기장군,생활계폐기물,2013,99.2,58.2
부산광역시,기장군,사업장배출시설계폐기물,2013,106,60.6
부산광역시,기장군,건설폐기물,2013,586.8,583.9
부산광역시,기장군,지정폐기물,2013,18.4,8.5
대구광역시,중구,생활계폐기물,2013,188.4,84.4
대구광역시,중구,사업장배출시설계폐기물,2013,0,0
대구광역시,중구,건설폐기물,2013,294.7,293.4
대구광역시,중구,지정폐기물,2013,0.9,0
대구광역시,동구,생활계폐기물,2013,352.6,170.8
대구광역시,동구,사업장배출시설계폐기물,2013,19.5,13.9
대구광역시,동구,건설폐기물,2013,681,676.3
대구광역시,동구,지정폐기물,2013,9.6,7
대구광역시,서구,생활계폐기물,2013,253.3,135.6
대구광역시,서구,사업장배출시설계폐기물,2013,989.1,771.9
대구광역시,서구,건설폐기물,2013,319.2,316.9
대구광역시,서구,지정폐기물,2013,80.6,60.4
대구광역시,남구,생활계폐기물,2013,217.1,105.4
대구광역시,남구,사업장배출시설계폐기물,2013,0,0
대구광역시,남구,건설폐기물,2013,357.7,356
대구광역시,남구,지정폐기물,2013,0.5,0
대구광역시,북구,생활계폐기물,2013,436.3,218.4
대구광역시,북구,사업장배출시설계폐기물,2013,256.5,170.5
대구광역시,북구,건설폐기물,2013,786.5,748.7
대구광역시,북구,지정폐기물,2013,125.8,116.6
대구광역시,수성구,생활계폐기물,2013,415.1,230.5
대구광역시,수성구,사업장배출시설계폐기물,2013,12.8,12.5
대구광역시,수성구,건설폐기물,2013,731.7,729.8
대구광역시,수성구,지정폐기물,2013,1.2,0
대구광역시,달서구,생활계폐기물,2013,587.4,313.6
대구광역시,달서구,사업장배출시설계폐기물,2013,601.7,218.1
대구광역시,달서구,건설폐기물,2013,823.8,818.3
대구광역시,달서구,지정폐기물,2013,89.5,33.1
대구광역시,달성군,생활계폐기물,2013,233.6,149.7
대구광역시,달성군,사업장배출시설계폐기물,2013,798.9,448.3
대구광역시,달성군,건설폐기물,2013,904.2,899
대구광역시,달성군,지정폐기물,2013,59.1,38.9
인천광역시,중구,생활계폐기물,2013,104.7,49.1
인천광역시,중구,사업장배출시설계폐기물,2013,371.7,232.1
인천광역시,중구,건설폐기물,2013,798.3,776.5
인천광역시,중구,지정폐기물,2013,18754.9,9092.2
인천광역시,동구,생활계폐기물,2013,47.3,27.5
인천광역시,동구,사업장배출시설계폐기물,2013,3177.5,2815.6
인천광역시,동구,건설폐기물,2013,205.9,200.8
인천광역시,동구,지정폐기물,2013,97884.7,82056.4
인천광역시,미추홀구,생활계폐기물,2013,287.7,179.1
인천광역시,미추홀구,사업장배출시설계폐기물,2013,200.9,110.2
인천광역시,미추홀구,건설폐기물,2013,1313,1282.7
인천광역시,미추홀구,지정폐기물,2013,13139.3,8043.3
인천광역시,연수구,생활계폐기물,2013,244.1,167.1
인천광역시,연수구,사업장배출시설계폐기물,2013,115,4.6
인천광역시,연수구,건설폐기물,2013,702.3,664.2
인천광역시,연수구,지정폐기물,2013,7728,2721.9
인천광역시,남동구,생활계폐기물,2013,267.7,145.8
인천광역시,남동구,사업장배출시설계폐기물,2013,183.7,89.6
인천광역시,남동구,건설폐기물,2013,986.2,920.4
인천광역시,남동구,지정폐기물,2013,63715.4,32555.3
인천광역시,부평구,생활계폐기물,2013,355,169.2
인천광역시,부평구,사업장배출시설계폐기물,2013,143.1,59.9
인천광역시,부평구,건설폐기물,2013,804,770.9
인천광역시,부평구,지정폐기물,2013,8745.8,4314.8
인천광역시,계양구,생활계폐기물,2013,262,176.2
인천광역시,계양구,사업장배출시설계폐기물,2013,10.4,8.5
인천광역시,계양구,건설폐기물,2013,313.8,295.6
인천광역시,계양구,지정폐기물,2013,1248.2,631
인천광역시,서구,생활계폐기물,2013,784.8,675
인천광역시,서구,사업장배출시설계폐기물,2013,2085.8,568.9
인천광역시,서구,건설폐기물,2013,3015.2,2911.3
인천광역시,서구,지정폐기물,2013,90054.7,31303.6
인천광역시,강화군,생활계폐기물,2013,45.7,24.8
인천광역시,강화군,사업장배출시설계폐기물,2013,6.9,1.8
인천광역시,강화군,건설폐기물,2013,486.4,483.5
인천광역시,강화군,지정폐기물,2013,513.7,39.9
인천광역시,옹진군,생활계폐기물,2013,13.7,8
인천광역시,옹진군,사업장배출시설계폐기물,2013,2653.9,1291.6
인천광역시,옹진군,건설폐기물,2013,281.4,279
인천광역시,옹진군,지정폐기물,2013,604.5,216.6
광주광역시,동구,생활계폐기물,2013,154.7,98.4
광주광역시,동구,사업장배출시설계폐기물,2013,9.3,9.3
광주광역시,동구,건설폐기물,2013,397.4,393.7
광주광역시,동구,지정폐기물,2013,1,0
광주광역시,서구,생활계폐기물,2013,323.5,204.9
광주광역시,서구,사업장배출시설계폐기물,2013,242.9,97.5
광주광역시,서구,건설폐기물,2013,753.2,725.6
광주광역시,서구,지정폐기물,2013,10.2,4.3
광주광역시,남구,생활계폐기물,2013,173,111.2
광주광역시,남구,사업장배출시설계폐기물,2013,54.6,52
광주광역시,남구,건설폐기물,2013,825.4,824.2
광주광역시,남구,지정폐기물,2013,2.4,0.4
광주광역시,북구,생활계폐기물,2013,378.6,232.2
광주광역시,북구,사업장배출시설계폐기물,2013,65.4,53.5
광주광역시,북구,건설폐기물,2013,617.6,615.9
광주광역시,북구,지정폐기물,2013,24.3,17.8
광주광역시,광산구,생활계폐기물,2013,295.8,177.5
광주광역시,광산구,사업장배출시설계폐기물,2013,383.8,291.2
광주광역시,광산구,건설폐기물,2013,937.3,932.3
광주광역시,광산구,지정폐기물,2013,58.2,35.8
대전광역시,동구,생활계폐기물,2013,236,149
대전광역시,동구,사업장배출시설계폐기물,2013,6,5
대전광역시,동구,건설폐기물,2013,914,875
대전광역시,동구,지정폐기물,2013,6554,4483
대전광역시,중구,생활계폐기물,2013,276,187
대전광역시,중구,사업장배출시설계폐기물,2013,42,31
대전광역시,중구,건설폐기물,2013,591,573
대전광역시,중구,지정폐기물,2013,4775,1635
대전광역시,서구,생활계폐기물,2013,426,266
대전광역시,서구,사업장배출시설계폐기물,2013,80,51
대전광역시,서구,건설폐기물,2013,603,572
대전광역시,서구,지정폐기물,2013,715,257
대전광역시,유성구,생활계폐기물,2013,285,189
대전광역시,유성구,사업장배출시설계폐기물,2013,325,254
대전광역시,유성구,건설폐기물,2013,796,770
대전광역시,유성구,지정폐기물,2013,4656,724
대전광역시,대덕구,생활계폐기물,2013,251,146
대전광역시,대덕구,사업장배출시설계폐기물,2013,1300,387
대전광역시,대덕구,건설폐기물,2013,521,490
대전광역시,대덕구,지정폐기물,2013,13367,4352
울산광역시,중구,생활계폐기물,2013,258.4,144.4
울산광역시,중구,사업장배출시설계폐기물,2013,0,0
울산광역시,중구,건설폐기물,2013,708,462.4
울산광역시,중구,지정폐기물,2013,0.8,0.1
울산광역시,남구,생활계폐기물,2013,410.8,248.2
울산광역시,남구,사업장배출시설계폐기물,2013,2311.1,1269.9
울산광역시,남구,건설폐기물,2013,1462.2,1430.6
울산광역시,남구,지정폐기물,2013,524.8,281.4
울산광역시,동구,생활계폐기물,2013,211.4,126.9
울산광역시,동구,사업장배출시설계폐기물,2013,486.1,210.4
울산광역시,동구,건설폐기물,2013,863,856.2
울산광역시,동구,지정폐기물,2013,77,49
울산광역시,북구,생활계폐기물,2013,156,106.8
울산광역시,북구,사업장배출시설계폐기물,2013,741.4,652.4
울산광역시,북구,건설폐기물,2013,604.2,600.4
울산광역시,북구,지정폐기물,2013,63,25.3
울산광역시,울주군,생활계폐기물,2013,197.6,138.8
울산광역시,울주군,사업장배출시설계폐기물,2013,1943.6,1038.9
울산광역시,울주군,건설폐기물,2013,1365,1350.2
울산광역시,울주군,지정폐기물,2013,483.4,118.4
경기도,수원시,생활계폐기물,2013,1050,599.8
경기도,수원시,사업장배출시설계폐기물,2013,585.2,495.7
경기도,수원시,건설폐기물,2013,3397.3,3352.4
경기도,수원시,지정폐기물,2013,71.9,35.5
경기도,성남시,생활계폐기물,2013,775.3,402.1
경기도,성남시,사업장배출시설계폐기물,2013,395.1,104.8
경기도,성남시,건설폐기물,2013,2173.2,2095.8
경기도,성남시,지정폐기물,2013,32.3,9.8
경기도,의정부시,생활계폐기물,2013,370.3,235.9
경기도,의정부시,사업장배출시설계폐기물,2013,140.8,19.7
경기도,의정부시,건설폐기물,2013,548.8,544.4
경기도,의정부시,지정폐기물,2013,37.7,21.3
경기도,안양시,생활계폐기물,2013,429.1,224.7
경기도,안양시,사업장배출시설계폐기물,2013,322.7,140.7
경기도,안양시,건설폐기물,2013,1455.3,1439.9
경기도,안양시,지정폐기물,2013,34,15.8
경기도,부천시,생활계폐기물,2013,503.8,297.8
경기도,부천시,사업장배출시설계폐기물,2013,359.6,31.6
경기도,부천시,건설폐기물,2013,970.8,940.9
경기도,부천시,지정폐기물,2013,106.6,27.2
경기도,광명시,생활계폐기물,2013,256.7,105.7
경기도,광명시,사업장배출시설계폐기물,2013,54,22.8
경기도,광명시,건설폐기물,2013,293,290.5
경기도,광명시,지정폐기물,2013,13.6,3.4
경기도,평택시,생활계폐기물,2013,419.5,264.5
경기도,평택시,사업장배출시설계폐기물,2013,1206.4,828.4
경기도,평택시,건설폐기물,2013,3033.9,2962
경기도,평택시,지정폐기물,2013,222.2,159.1
경기도,동두천시,생활계폐기물,2013,65.3,36.1
경기도,동두천시,사업장배출시설계폐기물,2013,524.6,225.2
경기도,동두천시,건설폐기물,2013,409.3,407
경기도,동두천시,지정폐기물,2013,5.4,1.3
경기도,안산시,생활계폐기물,2013,532.1,273.2
경기도,안산시,사업장배출시설계폐기물,2013,2243.1,933.5
경기도,안산시,건설폐기물,2013,1322.2,1300.1
경기도,안산시,지정폐기물,2013,602.7,366
경기도,고양시,생활계폐기물,2013,895.9,542.8
경기도,고양시,사업장배출시설계폐기물,2013,701.8,236.7
경기도,고양시,건설폐기물,2013,3346.6,2869.7
경기도,고양시,지정폐기물,2013,48.8,18.9
경기도,과천시,생활계폐기물,2013,76.8,17.8
경기도,과천시,사업장배출시설계폐기물,2013,20.7,0
경기도,과천시,건설폐기물,2013,124.4,123.4
경기도,과천시,지정폐기물,2013,3.2,0.3
경기도,구리시,생활계폐기물,2013,176.7,93.6
경기도,구리시,사업장배출시설계폐기물,2013,96.5,7.5
경기도,구리시,건설폐기물,2013,865.7,859.4
경기도,구리시,지정폐기물,2013,9.2,1.1
경기도,남양주시,생활계폐기물,2013,336.6,165.7
경기도,남양주시,사업장배출시설계폐기물,2013,475.4,273.8
경기도,남양주시,건설폐기물,2013,1070.6,1029.7
경기도,남양주시,지정폐기물,2013,14.7,6.8
경기도,오산시,생활계폐기물,2013,170.4,119.1
경기도,오산시,사업장배출시설계폐기물,2013,398.2,195.9
경기도,오산시,건설폐기물,2013,250.8,249.4
경기도,오산시,지정폐기물,2013,83.2,57.5
경기도,시흥시,생활계폐기물,2013,312.3,187.6
경기도,시흥시,사업장배출시설계폐기물,2013,790.2,176.7
경기도,시흥시,건설폐기물,2013,1274.4,1258.7
경기도,시흥시,지정폐기물,2013,363.8,194.2
경기도,군포시,생활계폐기물,2013,201.3,83.5
경기도,군포시,사업장배출시설계폐기물,2013,364.8,96.3
경기도,군포시,건설폐기물,2013,628,626.7
경기도,군포시,지정폐기물,2013,8.1,3.6
경기도,의왕시,생활계폐기물,2013,128.3,79.5
경기도,의왕시,사업장배출시설계폐기물,2013,48,36.4
경기도,의왕시,건설폐기물,2013,263.7,259.8
경기도,의왕시,지정폐기물,2013,10.3,4.7
경기도,하남시,생활계폐기물,2013,147.2,75
경기도,하남시,사업장배출시설계폐기물,2013,22.5,20.3
경기도,하남시,건설폐기물,2013,2224.2,2151.4
경기도,하남시,지정폐기물,2013,9.3,1.6
경기도,용인시,생활계폐기물,2013,787.8,327.5
경기도,용인시,사업장배출시설계폐기물,2013,900.3,496.9
경기도,용인시,건설폐기물,2013,2433.3,2419.1
경기도,용인시,지정폐기물,2013,116.6,76.3
경기도,파주시,생활계폐기물,2013,378.5,247
경기도,파주시,사업장배출시설계폐기물,2013,951.6,688.4
경기도,파주시,건설폐기물,2013,1652.9,1591.9
경기도,파주시,지정폐기물,2013,135,119.1
경기도,이천시,생활계폐기물,2013,221.8,93.8
경기도,이천시,사업장배출시설계폐기물,2013,412.7,319.3
경기도,이천시,건설폐기물,2013,1082.7,1077.6
경기도,이천시,지정폐기물,2013,94.5,69.7
경기도,안성시,생활계폐기물,2013,249.1,106.3
경기도,안성시,사업장배출시설계폐기물,2013,550.9,436.3
경기도,안성시,건설폐기물,2013,1269.3,1269
경기도,안성시,지정폐기물,2013,44.5,31.2
경기도,김포시,생활계폐기물,2013,263.2,163.4
경기도,김포시,사업장배출시설계폐기물,2013,423.8,286.5
경기도,김포시,건설폐기물,2013,1551.2,1500.4
경기도,김포시,지정폐기물,2013,23.1,11.7
경기도,화성시,생활계폐기물,2013,244.5,119
경기도,화성시,사업장배출시설계폐기물,2013,1221.1,886.8
경기도,화성시,건설폐기물,2013,4214.4,4180.4
경기도,화성시,지정폐기물,2013,354.5,262.3
경기도,광주시,생활계폐기물,2013,257.6,162.2
경기도,광주시,사업장배출시설계폐기물,2013,275.4,186.2
경기도,광주시,건설폐기물,2013,758.8,755.9
경기도,광주시,지정폐기물,2013,15.5,6.5
경기도,양주시,생활계폐기물,2013,206,102.1
경기도,양주시,사업장배출시설계폐기물,2013,926.5,510.6
경기도,양주시,건설폐기물,2013,2065.5,2044.5
경기도,양주시,지정폐기물,2013,27.5,10.1
경기도,포천시,생활계폐기물,2013,173,107.5
경기도,포천시,사업장배출시설계폐기물,2013,1156.7,780.3
경기도,포천시,건설폐기물,2013,948.9,946
경기도,포천시,지정폐기물,2013,25.2,16.1
경기도,여주시,생활계폐기물,2013,92.9,59.4
경기도,여주시,사업장배출시설계폐기물,2013,276.4,236.3
경기도,여주시,건설폐기물,2013,713.6,713.6
경기도,여주시,지정폐기물,2013,7.2,3.5
경기도,연천군,생활계폐기물,2013,61.2,29.1
경기도,연천군,사업장배출시설계폐기물,2013,200.2,114.6
경기도,연천군,건설폐기물,2013,489.1,488.8
경기도,연천군,지정폐기물,2013,6.6,0.7
경기도,가평군,생활계폐기물,2013,74.6,43.4
경기도,가평군,사업장배출시설계폐기물,2013,29.1,18.5
경기도,가평군,건설폐기물,2013,395.8,395.4
경기도,가평군,지정폐기물,2013,2,0.5
경기도,양평군,생활계폐기물,2013,61.4,29.2
경기도,양평군,사업장배출시설계폐기물,2013,38,4.6
경기도,양평군,건설폐기물,2013,568.5,568.3
경기도,양평군,지정폐기물,2013,2.8,0.7
강원도,춘천시,생활계폐기물,2013,436,245.4
강원도,춘천시,사업장배출시설계폐기물,2013,76.1,73.1
강원도,춘천시,건설폐기물,2013,1220.1,1219.8
강원도,춘천시,지정폐기물,2013,18.2,9
강원도,원주시,생활계폐기물,2013,285.6,144.7
강원도,원주시,사업장배출시설계폐기물,2013,284,222.2
강원도,원주시,건설폐기물,2013,1971.2,1969.8
강원도,원주시,지정폐기물,2013,31.3,18.5
강원도,강릉시,생활계폐기물,2013,365.8,239
강원도,강릉시,사업장배출시설계폐기물,2013,645.4,592.3
강원도,강릉시,건설폐기물,2013,775.1,775
강원도,강릉시,지정폐기물,2013,14,8.5
강원도,동해시,생활계폐기물,2013,109.3,38.4
강원도,동해시,사업장배출시설계폐기물,2013,3545.7,3420.3
강원도,동해시,건설폐기물,2013,512.2,511.7
강원도,동해시,지정폐기물,2013,4.1,2.7
강원도,태백시,생활계폐기물,2013,66.9,22
강원도,태백시,사업장배출시설계폐기물,2013,19.9,9.6
강원도,태백시,건설폐기물,2013,306.2,305.6
강원도,태백시,지정폐기물,2013,3.2,0.7
강원도,속초시,생활계폐기물,2013,183.3,83.2
강원도,속초시,사업장배출시설계폐기물,2013,4.2,3.6
강원도,속초시,건설폐기물,2013,247.9,247.4
강원도,속초시,지정폐기물,2013,10,1
강원도,삼척시,생활계폐기물,2013,106.3,30.7
강원도,삼척시,사업장배출시설계폐기물,2013,5.2,5.2
강원도,삼척시,건설폐기물,2013,606.1,600.9
강원도,삼척시,지정폐기물,2013,3.1,1.5
강원도,홍천군,생활계폐기물,2013,44.8,16.3
강원도,홍천군,사업장배출시설계폐기물,2013,142.8,107.5
강원도,홍천군,건설폐기물,2013,292,292
강원도,홍천군,지정폐기물,2013,3.2,0.3
강원도,횡성군,생활계폐기물,2013,41.9,14.3
강원도,횡성군,사업장배출시설계폐기물,2013,28.4,23.5
강원도,횡성군,건설폐기물,2013,274.6,274.6
강원도,횡성군,지정폐기물,2013,1.5,0.4
강원도,영월군,생활계폐기물,2013,42.6,25.6
강원도,영월군,사업장배출시설계폐기물,2013,155.2,141.9
강원도,영월군,건설폐기물,2013,326.9,326.9
강원도,영월군,지정폐기물,2013,1.9,0.5
강원도,평창군,생활계폐기물,2013,57.6,35.6
강원도,평창군,사업장배출시설계폐기물,2013,43.8,29.8
강원도,평창군,건설폐기물,2013,430.9,430.9
강원도,평창군,지정폐기물,2013,1.1,0.1
강원도,정선군,생활계폐기물,2013,56.2,30.9
강원도,정선군,사업장배출시설계폐기물,2013,49.5,43.3
강원도,정선군,건설폐기물,2013,357.9,357.1
강원도,정선군,지정폐기물,2013,2.1,0.5
강원도,철원군,생활계폐기물,2013,46.6,7.9
강원도,철원군,사업장배출시설계폐기물,2013,20.1,19.3
강원도,철원군,건설폐기물,2013,328.8,328.8
강원도,철원군,지정폐기물,2013,2.6,0.8
강원도,화천군,생활계폐기물,2013,33,0.1
강원도,화천군,사업장배출시설계폐기물,2013,5.2,0.1
강원도,화천군,건설폐기물,2013,240.4,240.4
강원도,화천군,지정폐기물,2013,1.6,0
강원도,양구군,생활계폐기물,2013,35.4,13.7
강원도,양구군,사업장배출시설계폐기물,2013,3.8,1.2
강원도,양구군,건설폐기물,2013,544.3,544.3
강원도,양구군,지정폐기물,2013,1.1,0.1
강원도,인제군,생활계폐기물,2013,61,14.9
강원도,인제군,사업장배출시설계폐기물,2013,3,0
강원도,인제군,건설폐기물,2013,333.3,333.3
강원도,인제군,지정폐기물,2013,4.1,0.1
강원도,고성군,생활계폐기물,2013,69.9,19.2
강원도,고성군,사업장배출시설계폐기물,2013,25.7,16.3
강원도,고성군,건설폐기물,2013,390.1,390.1
강원도,고성군,지정폐기물,2013,1.5,0.2
강원도,양양군,생활계폐기물,2013,36.4,7.7
강원도,양양군,사업장배출시설계폐기물,2013,9.4,7.7
강원도,양양군,건설폐기물,2013,288.1,288.1
강원도,양양군,지정폐기물,2013,1.1,0.1
충청북도,청주시,생활계폐기물,2013,781.7,504.5
충청북도,청주시,사업장배출시설계폐기물,2013,2467.7,2056.9
충청북도,청주시,건설폐기물,2013,457.4,453.6
충청북도,청주시,지정폐기물,2013,73.9,60.8
충청북도,충주시,생활계폐기물,2013,247.3,128.2
충청북도,충주시,사업장배출시설계폐기물,2013,300.1,219.7
충청북도,충주시,건설폐기물,2013,548.3,546.7
충청북도,충주시,지정폐기물,2013,25,21.1
충청북도,제천시,생활계폐기물,2013,127.9,36.2
충청북도,제천시,사업장배출시설계폐기물,2013,204,186
충청북도,제천시,건설폐기물,2013,213.9,213.9
충청북도,제천시,지정폐기물,2013,7.3,1.9
충청북도,보은군,생활계폐기물,2013,29.9,10.2
충청북도,보은군,사업장배출시설계폐기물,2013,21.6,13.1
충청북도,보은군,건설폐기물,2013,119.5,119.4
충청북도,보은군,지정폐기물,2013,0.7,0.2
충청북도,옥천군,생활계폐기물,2013,43.9,12.7
충청북도,옥천군,사업장배출시설계폐기물,2013,53.5,43.8
충청북도,옥천군,건설폐기물,2013,171.2,171.2
충청북도,옥천군,지정폐기물,2013,1.6,0.4
충청북도,영동군,생활계폐기물,2013,38.3,14.7
충청북도,영동군,사업장배출시설계폐기물,2013,125.1,89
충청북도,영동군,건설폐기물,2013,135.4,135.3
충청북도,영동군,지정폐기물,2013,1.4,0.2
충청북도,증평군,생활계폐기물,2013,35.6,17.4
충청북도,증평군,사업장배출시설계폐기물,2013,45.2,33.8
충청북도,증평군,건설폐기물,2013,125.8,125.3
충청북도,증평군,지정폐기물,2013,15.6,14.7
충청북도,진천군,생활계폐기물,2013,89.3,61.3
충청북도,진천군,사업장배출시설계폐기물,2013,313.9,195.4
충청북도,진천군,건설폐기물,2013,197.1,196.3
충청북도,진천군,지정폐기물,2013,34.3,20
충청북도,괴산군,생활계폐기물,2013,46.9,30.8
충청북도,괴산군,사업장배출시설계폐기물,2013,72,63.3
충청북도,괴산군,건설폐기물,2013,117.6,117.4
충청북도,괴산군,지정폐기물,2013,0.9,0.3
충청북도,음성군,생활계폐기물,2013,76.1,31.7
충청북도,음성군,사업장배출시설계폐기물,2013,435.1,302.7
충청북도,음성군,건설폐기물,2013,215.1,215.2
충청북도,음성군,지정폐기물,2013,25.5,20.9
충청북도,단양군,생활계폐기물,2013,37.3,16.8
충청북도,단양군,사업장배출시설계폐기물,2013,1077.6,1076.6
충청북도,단양군,건설폐기물,2013,93.1,93.1
충청북도,단양군,지정폐기물,2013,9.1,7.2
충청남도,천안시,생활계폐기물,2013,772,470
충청남도,천안시,사업장배출시설계폐기물,2013,855,618
충청남도,천안시,건설폐기물,2013,1398,1393
충청남도,천안시,지정폐기물,2013,93162,75463
충청남도,공주시,생활계폐기물,2013,130.6,84.6
충청남도,공주시,사업장배출시설계폐기물,2013,15,15
충청남도,공주시,건설폐기물,2013,814,814
충청남도,공주시,지정폐기물,2013,1,0
충청남도,보령시,생활계폐기물,2013,95.1,34.1
충청남도,보령시,사업장배출시설계폐기물,2013,3781,2460
충청남도,보령시,건설폐기물,2013,179136,179529
충청남도,보령시,지정폐기물,2013,1396,389
충청남도,아산시,생활계폐기물,2013,193,73
충청남도,아산시,사업장배출시설계폐기물,2013,1472.2,1214
충청남도,아산시,건설폐기물,2013,1406.1,1395
충청남도,아산시,지정폐기물,2013,44.8,13
충청남도,서산시,생활계폐기물,2013,60318,33280
충청남도,서산시,사업장배출시설계폐기물,2013,96455,53698
충청남도,서산시,건설폐기물,2013,307373,304213
충청남도,서산시,지정폐기물,2013,2999,1487
