행정구역별,year,주민1인당 생활폐기물배출량,생활폐기물발생량,주민등록인구
동구,2014,1.1,256.6,73978
동구,2014,1.1,256.6,100786
동구,2014,1.1,256.6,245493
동구,2014,1.1,256.6,176668
동구,2014,1.1,231.6,94565
동구,2014,1.1,231.6,347975
동구,2014,1.1,231.6,73978
동구,2014,1.1,231.6,100786
동구,2014,1.1,231.6,245493
동구,2014,1.1,231.6,176668
동구,2014,1.0,100.7,94565
동구,2014,1.0,100.7,347975
동구,2014,1.0,100.7,73978
동구,2014,1.0,100.7,100786
동구,2014,1.0,100.7,245493
동구,2014,1.0,100.7,176668
동구,2014,1.0,341.5,94565
동구,2014,1.0,341.5,347975
동구,2014,1.0,341.5,73978
동구,2014,1.0,341.5,100786
동구,2014,1.0,341.5,245493
동구,2014,1.0,341.5,176668
동구,2014,1.0,48.4,94565
동구,2014,1.0,48.4,347975
동구,2014,1.0,48.4,73978
동구,2014,1.0,48.4,100786
동구,2014,1.0,48.4,245493
동구,2014,1.0,48.4,176668
동구,2014,1.0,157.8,94565
동구,2014,1.0,157.8,347975
동구,2014,1.0,157.8,73978
동구,2014,1.0,157.8,100786
동구,2014,1.0,157.8,245493
동구,2014,1.0,157.8,176668
동구,2014,1.0,256.6,94565
동구,2014,1.0,256.6,347975
동구,2014,1.0,256.6,73978
동구,2014,1.0,256.6,100786
동구,2014,1.0,256.6,245493
동구,2014,1.0,256.6,176668
동구,2014,1.0,231.6,94565
동구,2014,1.0,231.6,347975
동구,2014,1.0,231.6,73978
동구,2014,1.0,231.6,100786
동구,2014,1.0,231.6,245493
동구,2014,1.0,231.6,176668
동구,2014,0.7,100.7,94565
동구,2014,0.7,100.7,347975
동구,2014,0.7,100.7,73978
동구,2014,0.7,100.7,100786
동구,2014,0.7,100.7,245493
동구,2014,0.7,100.7,176668
동구,2014,0.7,341.5,94565
동구,2014,0.7,341.5,347975
동구,2014,0.7,341.5,73978
동구,2014,0.7,341.5,100786
동구,2014,0.7,341.5,245493
동구,2014,0.7,341.5,176668
동구,2014,0.7,48.4,94565
동구,2014,0.7,48.4,347975
동구,2014,0.7,48.4,73978
동구,2014,0.7,48.4,100786
동구,2014,0.7,48.4,245493
동구,2014,0.7,48.4,176668
동구,2014,0.7,157.8,94565
동구,2014,0.7,157.8,347975
동구,2014,0.7,157.8,73978
동구,2014,0.7,157.8,100786
동구,2014,0.7,157.8,245493
동구,2014,0.7,157.8,176668
동구,2014,0.7,256.6,94565
동구,2014,0.7,256.6,347975
동구,2014,0.7,256.6,73978
동구,2014,0.7,256.6,100786
동구,2014,0.7,256.6,245493
동구,2014,0.7,256.6,176668
동구,2014,0.7,231.6,94565
동구,2014,0.7,231.6,347975
동구,2014,0.7,231.6,73978
동구,2014,0.7,231.6,100786
동구,2014,0.7,231.6,245493
동구,2014,0.7,231.6,176668
동구,2014,1.6,100.7,94565
동구,2014,1.6,100.7,347975
동구,2014,1.6,100.7,73978
동구,2014,1.6,100.7,100786
동구,2014,1.6,100.7,245493
동구,2014,1.6,100.7,176668
동구,2014,1.6,341.5,94565
동구,2014,1.6,341.5,347975
동구,2014,1.6,341.5,73978
동구,2014,1.6,341.5,100786
동구,2014,1.6,341.5,245493
동구,2014,1.6,341.5,176668
동구,2014,1.6,48.4,94565
동구,2014,1.6,48.4,347975
동구,2014,1.6,48.4,73978
동구,2014,1.6,48.4,100786
동구,2014,1.6,48.4,245493
동구,2014,1.6,48.4,176668
동구,2014,1.6,157.8,94565
동구,2014,1.6,157.8,347975
동구,2014,1.6,157.8,73978
동구,2014,1.6,157.8,100786
동구,2014,1.6,157.8,245493
동구,2014,1.6,157.8,176668
동구,2014,1.6,256.6,94565
동구,2014,1.6,256.6,347975
동구,2014,1.6,256.6,73978
동구,2014,1.6,256.6,100786
동구,2014,1.6,256.6,245493
동구,2014,1.6,256.6,176668
동구,2014,1.6,231.6,94565
동구,2014,1.6,231.6,347975
동구,2014,1.6,231.6,73978
동구,2014,1.6,231.6,100786
동구,2014,1.6,231.6,245493
동구,2014,1.6,231.6,176668
동구,2014,1.0,100.7,94565
동구,2014,1.0,100.7,347975
동구,2014,1.0,100.7,73978
동구,2014,1.0,100.7,100786
동구,2014,1.0,100.7,245493
동구,2014,1.0,100.7,176668
동구,2014,1.0,341.5,94565
동구,2014,1.0,341.5,347975
동구,2014,1.0,341.5,73978
동구,2014,1.0,341.5,100786
동구,2014,1.0,341.5,245493
동구,2014,1.0,341.5,176668
동구,2014,1.0,48.4,94565
동구,2014,1.0,48.4,347975
동구,2014,1.0,48.4,73978
동구,2014,1.0,48.4,100786
동구,2014,1.0,48.4,245493
동구,2014,1.0,48.4,176668
동구,2014,1.0,157.8,94565
동구,2014,1.0,157.8,347975
동구,2014,1.0,157.8,73978
동구,2014,1.0,157.8,100786
동구,2014,1.0,157.8,245493
동구,2014,1.0,157.8,176668
동구,2014,1.0,256.6,94565
동구,2014,1.0,256.6,347975
동구,2014,1.0,256.6,73978
동구,2014,1.0,256.6,100786
동구,2014,1.0,256.6,245493
동구,2014,1.0,256.6,176668
동구,2014,1.0,231.6,94565
동구,2014,1.0,231.6,347975
동구,2014,1.0,231.6,73978
동구,2014,1.0,231.6,100786
동구,2014,1.0,231.6,245493
동구,2014,1.0,231.6,176668
동구,2014,1.3,100.7,94565
동구,2014,1.3,100.7,347975
동구,2014,1.3,100.7,73978
동구,2014,1.3,100.7,100786
동구,2014,1.3,100.7,245493
동구,2014,1.3,100.7,176668
동구,2014,1.3,341.5,94565
동구,2014,1.3,341.5,347975
동구,2014,1.3,341.5,73978
동구,2014,1.3,341.5,100786
동구,2014,1.3,341.5,245493
동구,2014,1.3,341.5,176668
동구,2014,1.3,48.4,94565
동구,2014,1.3,48.4,347975
동구,2014,1.3,48.4,73978
동구,2014,1.3,48.4,100786
동구,2014,1.3,48.4,245493
동구,2014,1.3,48.4,176668
동구,2014,1.3,157.8,94565
동구,2014,1.3,157.8,347975
동구,2014,1.3,157.8,73978
동구,2014,1.3,157.8,100786
동구,2014,1.3,157.8,245493
동구,2014,1.3,157.8,176668
동구,2014,1.3,256.6,94565
동구,2014,1.3,256.6,347975
동구,2014,1.3,256.6,73978
동구,2014,1.3,256.6,100786
동구,2014,1.3,256.6,245493
동구,2014,1.3,256.6,176668
동구,2014,1.3,231.6,94565
동구,2014,1.3,231.6,347975
동구,2014,1.3,231.6,73978
동구,2014,1.3,231.6,100786
동구,2014,1.3,231.6,245493
동구,2014,1.3,231.6,176668
영도구,2014,1.0,129.0,132102
부산진구,2014,1.0,381.1,387378
동래구,2014,0.9,241.2,275971
남구,2014,0.8,228.0,286989
남구,2014,0.8,228.0,163492
남구,2014,0.8,228.0,408305
남구,2014,0.8,228.0,219815
남구,2014,0.8,228.0,347759
남구,2014,0.8,188.0,286989
남구,2014,0.8,188.0,163492
남구,2014,0.8,188.0,408305
남구,2014,0.8,188.0,219815
남구,2014,0.8,188.0,347759
남구,2014,0.8,233.2,286989
남구,2014,0.8,233.2,163492
남구,2014,0.8,233.2,408305
남구,2014,0.8,233.2,219815
남구,2014,0.8,233.2,347759
남구,2014,0.8,180.9,286989
남구,2014,0.8,180.9,163492
남구,2014,0.8,180.9,408305
남구,2014,0.8,180.9,219815
남구,2014,0.8,180.9,347759
남구,2014,0.8,466.9,286989
남구,2014,0.8,466.9,163492
남구,2014,0.8,466.9,408305
남구,2014,0.8,466.9,219815
남구,2014,0.8,466.9,347759
남구,2014,1.1,228.0,286989
남구,2014,1.1,228.0,163492
남구,2014,1.1,228.0,408305
남구,2014,1.1,228.0,219815
남구,2014,1.1,228.0,347759
남구,2014,1.1,188.0,286989
남구,2014,1.1,188.0,163492
남구,2014,1.1,188.0,408305
남구,2014,1.1,188.0,219815
남구,2014,1.1,188.0,347759
남구,2014,1.1,233.2,286989
남구,2014,1.1,233.2,163492
남구,2014,1.1,233.2,408305
남구,2014,1.1,233.2,219815
남구,2014,1.1,233.2,347759
남구,2014,1.1,180.9,286989
남구,2014,1.1,180.9,163492
남구,2014,1.1,180.9,408305
남구,2014,1.1,180.9,219815
남구,2014,1.1,180.9,347759
남구,2014,1.1,466.9,286989
남구,2014,1.1,466.9,163492
남구,2014,1.1,466.9,408305
남구,2014,1.1,466.9,219815
남구,2014,1.1,466.9,347759
남구,2014,0.6,228.0,286989
남구,2014,0.6,228.0,163492
남구,2014,0.6,228.0,408305
남구,2014,0.6,228.0,219815
남구,2014,0.6,228.0,347759
남구,2014,0.6,188.0,286989
남구,2014,0.6,188.0,163492
남구,2014,0.6,188.0,408305
남구,2014,0.6,188.0,219815
남구,2014,0.6,188.0,347759
남구,2014,0.6,233.2,286989
남구,2014,0.6,233.2,163492
남구,2014,0.6,233.2,408305
남구,2014,0.6,233.2,219815
남구,2014,0.6,233.2,347759
남구,2014,0.6,180.9,286989
남구,2014,0.6,180.9,163492
남구,2014,0.6,180.9,408305
남구,2014,0.6,180.9,219815
남구,2014,0.6,180.9,347759
남구,2014,0.6,466.9,286989
남구,2014,0.6,466.9,163492
남구,2014,0.6,466.9,408305
남구,2014,0.6,466.9,219815
남구,2014,0.6,466.9,347759
남구,2014,0.8,228.0,286989
남구,2014,0.8,228.0,163492
남구,2014,0.8,228.0,408305
남구,2014,0.8,228.0,219815
남구,2014,0.8,228.0,347759
남구,2014,0.8,188.0,286989
남구,2014,0.8,188.0,163492
남구,2014,0.8,188.0,408305
남구,2014,0.8,188.0,219815
남구,2014,0.8,188.0,347759
남구,2014,0.8,233.2,286989
남구,2014,0.8,233.2,163492
남구,2014,0.8,233.2,408305
남구,2014,0.8,233.2,219815
남구,2014,0.8,233.2,347759
남구,2014,0.8,180.9,286989
남구,2014,0.8,180.9,163492
남구,2014,0.8,180.9,408305
남구,2014,0.8,180.9,219815
남구,2014,0.8,180.9,347759
남구,2014,0.8,466.9,286989
남구,2014,0.8,466.9,163492
남구,2014,0.8,466.9,408305
남구,2014,0.8,466.9,219815
남구,2014,0.8,466.9,347759
남구,2014,1.3,228.0,286989
남구,2014,1.3,228.0,163492
남구,2014,1.3,228.0,408305
남구,2014,1.3,228.0,219815
남구,2014,1.3,228.0,347759
남구,2014,1.3,188.0,286989
남구,2014,1.3,188.0,163492
남구,2014,1.3,188.0,408305
남구,2014,1.3,188.0,219815
남구,2014,1.3,188.0,347759
남구,2014,1.3,233.2,286989
남구,2014,1.3,233.2,163492
남구,2014,1.3,233.2,408305
남구,2014,1.3,233.2,219815
남구,2014,1.3,233.2,347759
남구,2014,1.3,180.9,286989
남구,2014,1.3,180.9,163492
남구,2014,1.3,180.9,408305
남구,2014,1.3,180.9,219815
남구,2014,1.3,180.9,347759
남구,2014,1.3,466.9,286989
남구,2014,1.3,466.9,163492
남구,2014,1.3,466.9,408305
남구,2014,1.3,466.9,219815
남구,2014,1.3,466.9,347759
북구,2014,0.9,280.8,306974
북구,2014,0.9,280.8,444375
북구,2014,0.9,280.8,447685
북구,2014,0.9,280.8,188733
북구,2014,0.9,504.9,306974
북구,2014,0.9,504.9,444375
북구,2014,0.9,504.9,447685
북구,2014,0.9,504.9,188733
북구,2014,0.9,353.3,306974
북구,2014,0.9,353.3,444375
북구,2014,0.9,353.3,447685
북구,2014,0.9,353.3,188733
북구,2014,0.9,238.4,306974
북구,2014,0.9,238.4,444375
북구,2014,0.9,238.4,447685
북구,2014,0.9,238.4,188733
북구,2014,1.1,280.8,306974
북구,2014,1.1,280.8,444375
북구,2014,1.1,280.8,447685
북구,2014,1.1,280.8,188733
북구,2014,1.1,504.9,306974
북구,2014,1.1,504.9,444375
북구,2014,1.1,504.9,447685
북구,2014,1.1,504.9,188733
북구,2014,1.1,353.3,306974
북구,2014,1.1,353.3,444375
북구,2014,1.1,353.3,447685
북구,2014,1.1,353.3,188733
북구,2014,1.1,238.4,306974
북구,2014,1.1,238.4,444375
북구,2014,1.1,238.4,447685
북구,2014,1.1,238.4,188733
북구,2014,0.8,280.8,306974
북구,2014,0.8,280.8,444375
북구,2014,0.8,280.8,447685
북구,2014,0.8,280.8,188733
북구,2014,0.8,504.9,306974
북구,2014,0.8,504.9,444375
북구,2014,0.8,504.9,447685
북구,2014,0.8,504.9,188733
북구,2014,0.8,353.3,306974
북구,2014,0.8,353.3,444375
북구,2014,0.8,353.3,447685
북구,2014,0.8,353.3,188733
북구,2014,0.8,238.4,306974
북구,2014,0.8,238.4,444375
북구,2014,0.8,238.4,447685
북구,2014,0.8,238.4,188733
북구,2014,1.3,280.8,306974
북구,2014,1.3,280.8,444375
북구,2014,1.3,280.8,447685
북구,2014,1.3,280.8,188733
북구,2014,1.3,504.9,306974
북구,2014,1.3,504.9,444375
북구,2014,1.3,504.9,447685
북구,2014,1.3,504.9,188733
북구,2014,1.3,353.3,306974
북구,2014,1.3,353.3,444375
북구,2014,1.3,353.3,447685
북구,2014,1.3,353.3,188733
북구,2014,1.3,238.4,306974
북구,2014,1.3,238.4,444375
북구,2014,1.3,238.4,447685
북구,2014,1.3,238.4,188733
해운대구,2014,0.9,394.9,423531
사하구,2014,1.0,330.4,343371
금정구,2014,0.9,228.3,249856
연제구,2014,0.9,186.3,208012
수영구,2014,1.0,172.3,178480
사상구,2014,1.1,275.1,242953
기장군,2014,1.0,137.9,144748
대구광역시,2014,1.2,2899.4,2493264
수성구,2014,0.9,420.6,456505
달서구,2014,1.2,733.0,606433
달성군,2014,1.4,266.4,184902
인천광역시,2014,0.6,1746.0,2902608
연수구,2014,0.4,133.6,310703
남동구,2014,0.6,308.3,514656
부평구,2014,0.6,331.9,556992
계양구,2014,0.5,185.2,339538
미추홀구,2014,-,-,-
강화군,2014,0.4,29.9,67118
옹진군,2014,0.6,12.6,20703
광주광역시,2014,0.9,1316.4,1475884
광산구,2014,0.8,319.5,397281
대전광역시,2014,0.9,1451.2,1531809
유성구,2014,0.9,295.8,327461
대덕구,2014,1.1,226.7,201558
울산광역시,2014,1.2,1449.3,1166377
울주군,2014,1.2,246.6,214392
세종특별자치시,2014,0.8,120.2,156125
경기도,2014,0.8,10452.1,12357830
수원시,2014,0.9,1028.6,1174228
성남시,2014,0.8,827.1,974608
의정부시,2014,0.9,376.9,431112
안양시,2014,0.7,414.6,600809
부천시,2014,0.7,587.8,855586
광명시,2014,0.7,251.5,348560
평택시,2014,1.0,448.1,449555
동두천시,2014,0.7,71.2,97595
안산시,2014,0.8,599.4,707876
고양시,2014,0.9,874.2,1006154
과천시,2014,1.0,73.6,70156
구리시,2014,1.1,209.3,186820
남양주시,2014,0.6,366.8,636256
오산시,2014,1.0,200.4,208565
시흥시,2014,0.9,349.2,394639
군포시,2014,0.6,181.3,288408
의왕시,2014,0.9,144.2,158482
하남시,2014,2.1,316.9,148896
용인시,2014,0.9,825.0,961026
파주시,2014,1.0,393.5,411348
이천시,2014,1.0,206.6,205014
안성시,2014,1.3,231.5,181896
김포시,2014,0.7,252.6,340310
화성시,2014,0.6,323.3,540862
광주시,2014,0.9,271.2,298858
양주시,2014,1.0,203.5,202072
포천시,2014,1.1,173.4,155798
여주시,2014,0.8,86.5,110386
경기 여주군,2014,-,-,-
연천군,2014,1.0,43.5,45363
가평군,2014,1.1,68.7,61213
양평군,2014,0.5,51.7,105379
강원도,2014,1.4,2104.1,1544442
춘천시,2014,1.8,488.0,275791
원주시,2014,0.7,243.7,327292
강릉시,2014,1.7,370.0,215807
동해시,2014,1.3,122.3,94562
태백시,2014,1.2,58.5,48258
속초시,2014,2.2,183.2,82432
삼척시,2014,1.5,110.1,72314
홍천군,2014,0.7,49.8,70451
횡성군,2014,0.8,37.0,45373
영월군,2014,0.9,35.2,40191
평창군,2014,1.3,55.9,43660
정선군,2014,1.4,54.6,39425
철원군,2014,1.3,60.8,47590
화천군,2014,1.8,48.4,27143
양구군,2014,1.5,35.5,23888
인제군,2014,1.7,55.5,32475
고성군,2014,1.9,57.9,30269
고성군,2014,1.9,57.9,55916
고성군,2014,1.9,37.5,30269
고성군,2014,1.9,37.5,55916
고성군,2014,0.7,57.9,30269
고성군,2014,0.7,57.9,55916
고성군,2014,0.7,37.5,30269
고성군,2014,0.7,37.5,55916
양양군,2014,1.4,37.7,27521
충청북도,2014,1.2,1943.0,1578933
충북 청주시,2014,-,-,-
충주시,2014,1.3,265.8,208527
제천시,2014,0.9,122.8,136805
청주시,2014,1.4,1163.7,831521
충북 청원군,2014,-,-,-
보은군,2014,0.9,30.6,34240
옥천군,2014,0.8,44.4,52469
영동군,2014,0.9,46.8,50803
진천군,2014,1.0,62.1,65174
괴산군,2014,1.2,44.2,38351
음성군,2014,0.9,87.9,95324
단양군,2014,1.2,35.8,30948
증평군,2014,1.1,38.9,34771
충청남도,2014,1.2,2482.8,2062273
천안시,2014,1.6,943.3,598346
공주시,2014,1.1,128.1,113621
보령시,2014,1.2,123.2,104321
아산시,2014,1.0,290.2,293954
서산시,2014,1.1,179.4,167611
논산시,2014,1.4,175.8,124784
계룡시,2014,1.6,64.0,40552
당진시,2014,1.2,188.7,162844
금산군,2014,1.1,60.7,55166
충남 연기군,2014,-,-,-
부여군,2014,1.1,77.1,71754
서천군,2014,0.7,41.4,57713
청양군,2014,0.8,27.2,32248
홍성군,2014,0.8,69.3,91866
예산군,2014,0.6,52.1,84919
태안군,2014,1.0,62.3,62574
충남 당진군,2014,-,-,-
전라북도,2014,0.9,1705.0,1871560
전주시,2014,1.1,699.4,652877
군산시,2014,1.0,289.0,278098
익산시,2014,0.7,221.3,304117
정읍시,2014,0.7,87.3,117183
남원시,2014,0.8,72.2,85643
김제시,2014,0.8,71.7,90108
완주군,2014,0.6,52.0,90377
진안군,2014,0.8,21.3,26474
무주군,2014,0.9,24.1,25390
장수군,2014,1.1,25.0,23335
임실군,2014,0.5,14.8,29966
순창군,2014,0.4,13.0,30368
고창군,2014,0.9,54.1,60090
부안군,2014,1.0,59.8,57534
전라남도,2014,1.1,2009.7,1905780
목포시,2014,1.0,237.8,239109
여수시,2014,1.3,381.7,290900
순천시,2014,1.2,342.0,277188
나주시,2014,1.0,91.6,90669
광양시,2014,1.3,196.0,152097
담양군,2014,0.7,31.3,47177
곡성군,2014,0.7,22.8,30732
구례군,2014,0.6,15.5,27170
고흥군,2014,0.8,58.0,69641
보성군,2014,0.8,35.9,45882
화순군,2014,0.6,43.0,66772
장흥군,2014,0.8,32.8,43190
강진군,2014,0.7,28.0,39861
해남군,2014,0.7,56.6,76981
영암군,2014,2.0,118.9,58852
무안군,2014,1.1,90.6,81696
함평군,2014,0.4,15.3,35090
영광군,2014,0.7,38.2,56833
장성군,2014,0.5,21.8,46273
완도군,2014,1.2,62.6,53174
진도군,2014,1.5,49.1,32746
신안군,2014,0.9,40.2,43747
경상북도,2014,1.0,2795.3,2700794
포항시,2014,1.2,635.4,519368
경주시,2014,1.0,269.3,261535
김천시,2014,0.8,106.1,135456
안동시,2014,1.8,300.0,168697
구미시,2014,0.9,358.5,420320
영주시,2014,1.6,175.7,110780
영천시,2014,0.7,66.4,100689
상주시,2014,0.9,90.1,102892
문경시,2014,1.5,116.6,75911
경산시,2014,0.7,181.8,253968
군위군,2014,0.6,15.5,24170
의성군,2014,0.8,46.0,55212
청송군,2014,1.0,27.0,26453
영양군,2014,0.7,13.3,18197
영덕군,2014,1.3,51.9,39586
청도군,2014,0.5,20.3,43993
고령군,2014,0.6,20.3,35033
성주군,2014,0.6,27.9,44981
칠곡군,2014,1.0,116.3,122058
예천군,2014,1.1,47.8,45104
봉화군,2014,1.5,50.6,34023
울진군,2014,0.9,46.5,52104
울릉군,2014,1.2,12.0,10264
경상남도,2014,1.0,3452.5,3350257
진주시,2014,1.2,413.2,340241
통영시,2014,1.4,192.6,139439
사천시,2014,1.3,153.0,116485
김해시,2014,0.8,437.0,527240
밀양시,2014,1.5,157.5,107765
거제시,2014,1.0,250.2,248287
양산시,2014,0.9,266.6,292376
창원시,2014,1.0,1121.7,1075168
의령군,2014,1.1,31.6,29209
함안군,2014,1.2,83.1,68741
창녕군,2014,0.8,51.4,63502
남해군,2014,0.8,35.8,46638
하동군,2014,0.9,44.1,49223
산청군,2014,0.8,28.4,35849
함양군,2014,0.9,37.8,40584
거창군,2014,1.1,69.5,63137
합천군,2014,0.8,41.5,50457
제주특별자치도,2014,1.6,976.2,607346
제주시,2014,1.5,657.5,448834
서귀포시,2014,2.0,318.7,158512
서울특별시,2015,0.9,9438.7,10022181
종로구,2015,2.1,324.4,154986
중구,2015,4.0,500.3,125733
중구,2015,4.0,500.3,45816
중구,2015,4.0,500.3,80928
중구,2015,4.0,500.3,114493
중구,2015,4.0,500.3,256186
중구,2015,4.0,500.3,244481
중구,2015,4.0,88.7,125733
중구,2015,4.0,88.7,45816
중구,2015,4.0,88.7,80928
중구,2015,4.0,88.7,114493
중구,2015,4.0,88.7,256186
중구,2015,4.0,88.7,244481
중구,2015,4.0,182.8,125733
중구,2015,4.0,182.8,45816
중구,2015,4.0,182.8,80928
중구,2015,4.0,182.8,114493
중구,2015,4.0,182.8,256186
중구,2015,4.0,182.8,244481
중구,2015,4.0,102.6,125733
중구,2015,4.0,102.6,45816
중구,2015,4.0,102.6,80928
중구,2015,4.0,102.6,114493
중구,2015,4.0,102.6,256186
중구,2015,4.0,102.6,244481
중구,2015,4.0,261.7,125733
중구,2015,4.0,261.7,45816
중구,2015,4.0,261.7,80928
중구,2015,4.0,261.7,114493
중구,2015,4.0,261.7,256186
중구,2015,4.0,261.7,244481
중구,2015,4.0,271.7,125733
중구,2015,4.0,271.7,45816
중구,2015,4.0,271.7,80928
중구,2015,4.0,271.7,114493
중구,2015,4.0,271.7,256186
중구,2015,4.0,271.7,244481
중구,2015,1.9,500.3,125733
중구,2015,1.9,500.3,45816
중구,2015,1.9,500.3,80928
중구,2015,1.9,500.3,114493
중구,2015,1.9,500.3,256186
중구,2015,1.9,500.3,244481
중구,2015,1.9,88.7,125733
중구,2015,1.9,88.7,45816
중구,2015,1.9,88.7,80928
중구,2015,1.9,88.7,114493
중구,2015,1.9,88.7,256186
중구,2015,1.9,88.7,244481
중구,2015,1.9,182.8,125733
중구,2015,1.9,182.8,45816
중구,2015,1.9,182.8,80928
중구,2015,1.9,182.8,114493
중구,2015,1.9,182.8,256186
중구,2015,1.9,182.8,244481
중구,2015,1.9,102.6,125733
중구,2015,1.9,102.6,45816
중구,2015,1.9,102.6,80928
중구,2015,1.9,102.6,114493
중구,2015,1.9,102.6,256186
중구,2015,1.9,102.6,244481
중구,2015,1.9,261.7,125733
중구,2015,1.9,261.7,45816
중구,2015,1.9,261.7,80928
중구,2015,1.9,261.7,114493
중구,2015,1.9,261.7,256186
중구,2015,1.9,261.7,244481
중구,2015,1.9,271.7,125733
중구,2015,1.9,271.7,45816
중구,2015,1.9,271.7,80928
중구,2015,1.9,271.7,114493
중구,2015,1.9,271.7,256186
중구,2015,1.9,271.7,244481
중구,2015,2.3,500.3,125733
중구,2015,2.3,500.3,45816
중구,2015,2.3,500.3,80928
중구,2015,2.3,500.3,114493
중구,2015,2.3,500.3,256186
중구,2015,2.3,500.3,244481
중구,2015,2.3,88.7,125733
중구,2015,2.3,88.7,45816
중구,2015,2.3,88.7,80928
중구,2015,2.3,88.7,114493
중구,2015,2.3,88.7,256186
중구,2015,2.3,88.7,244481
중구,2015,2.3,182.8,125733
중구,2015,2.3,182.8,45816
중구,2015,2.3,182.8,80928
중구,2015,2.3,182.8,114493
중구,2015,2.3,182.8,256186
중구,2015,2.3,182.8,244481
중구,2015,2.3,102.6,125733
중구,2015,2.3,102.6,45816
중구,2015,2.3,102.6,80928
중구,2015,2.3,102.6,114493
중구,2015,2.3,102.6,256186
중구,2015,2.3,102.6,244481
중구,2015,2.3,261.7,125733
중구,2015,2.3,261.7,45816
중구,2015,2.3,261.7,80928
중구,2015,2.3,261.7,114493
중구,2015,2.3,261.7,256186
중구,2015,2.3,261.7,244481
중구,2015,2.3,271.7,125733
중구,2015,2.3,271.7,45816
중구,2015,2.3,271.7,80928
중구,2015,2.3,271.7,114493
중구,2015,2.3,271.7,256186
중구,2015,2.3,271.7,244481
중구,2015,0.9,500.3,125733
중구,2015,0.9,500.3,45816
중구,2015,0.9,500.3,80928
중구,2015,0.9,500.3,114493
중구,2015,0.9,500.3,256186
중구,2015,0.9,500.3,244481
중구,2015,0.9,88.7,125733
중구,2015,0.9,88.7,45816
중구,2015,0.9,88.7,80928
중구,2015,0.9,88.7,114493
중구,2015,0.9,88.7,256186
중구,2015,0.9,88.7,244481
중구,2015,0.9,182.8,125733
중구,2015,0.9,182.8,45816
중구,2015,0.9,182.8,80928
중구,2015,0.9,182.8,114493
중구,2015,0.9,182.8,256186
중구,2015,0.9,182.8,244481
중구,2015,0.9,102.6,125733
중구,2015,0.9,102.6,45816
중구,2015,0.9,102.6,80928
중구,2015,0.9,102.6,114493
중구,2015,0.9,102.6,256186
중구,2015,0.9,102.6,244481
중구,2015,0.9,261.7,125733
중구,2015,0.9,261.7,45816
중구,2015,0.9,261.7,80928
중구,2015,0.9,261.7,114493
중구,2015,0.9,261.7,256186
중구,2015,0.9,261.7,244481
중구,2015,0.9,271.7,125733
중구,2015,0.9,271.7,45816
중구,2015,0.9,271.7,80928
중구,2015,0.9,271.7,114493
중구,2015,0.9,271.7,256186
중구,2015,0.9,271.7,244481
중구,2015,1.0,500.3,125733
중구,2015,1.0,500.3,45816
중구,2015,1.0,500.3,80928
중구,2015,1.0,500.3,114493
중구,2015,1.0,500.3,256186
중구,2015,1.0,500.3,244481
중구,2015,1.0,88.7,125733
중구,2015,1.0,88.7,45816
중구,2015,1.0,88.7,80928
중구,2015,1.0,88.7,114493
중구,2015,1.0,88.7,256186
중구,2015,1.0,88.7,244481
중구,2015,1.0,182.8,125733
중구,2015,1.0,182.8,45816
중구,2015,1.0,182.8,80928
중구,2015,1.0,182.8,114493
중구,2015,1.0,182.8,256186
중구,2015,1.0,182.8,244481
중구,2015,1.0,102.6,125733
중구,2015,1.0,102.6,45816
중구,2015,1.0,102.6,80928
중구,2015,1.0,102.6,114493
중구,2015,1.0,102.6,256186
중구,2015,1.0,102.6,244481
중구,2015,1.0,261.7,125733
중구,2015,1.0,261.7,45816
중구,2015,1.0,261.7,80928
중구,2015,1.0,261.7,114493
중구,2015,1.0,261.7,256186
중구,2015,1.0,261.7,244481
중구,2015,1.0,271.7,125733
중구,2015,1.0,271.7,45816
중구,2015,1.0,271.7,80928
중구,2015,1.0,271.7,114493
중구,2015,1.0,271.7,256186
중구,2015,1.0,271.7,244481
중구,2015,1.1,500.3,125733
중구,2015,1.1,500.3,45816
중구,2015,1.1,500.3,80928
중구,2015,1.1,500.3,114493
중구,2015,1.1,500.3,256186
중구,2015,1.1,500.3,244481
중구,2015,1.1,88.7,125733
중구,2015,1.1,88.7,45816
중구,2015,1.1,88.7,80928
중구,2015,1.1,88.7,114493
중구,2015,1.1,88.7,256186
중구,2015,1.1,88.7,244481
중구,2015,1.1,182.8,125733
중구,2015,1.1,182.8,45816
중구,2015,1.1,182.8,80928
중구,2015,1.1,182.8,114493
중구,2015,1.1,182.8,256186
중구,2015,1.1,182.8,244481
중구,2015,1.1,102.6,125733
중구,2015,1.1,102.6,45816
중구,2015,1.1,102.6,80928
중구,2015,1.1,102.6,114493
중구,2015,1.1,102.6,256186
중구,2015,1.1,102.6,244481
중구,2015,1.1,261.7,125733
중구,2015,1.1,261.7,45816
중구,2015,1.1,261.7,80928
중구,2015,1.1,261.7,114493
중구,2015,1.1,261.7,256186
중구,2015,1.1,261.7,244481
중구,2015,1.1,271.7,125733
중구,2015,1.1,271.7,45816
중구,2015,1.1,271.7,80928
중구,2015,1.1,271.7,114493
중구,2015,1.1,271.7,256186
중구,2015,1.1,271.7,244481
용산구,2015,1.1,255.1,233342
성동구,2015,0.9,259.4,297003
광진구,2015,0.9,339.4,360369
