행정구역,연도,명
남구,2015-02-01,286928
남구,2015-02-01,163319
남구,2015-02-01,407924
남구,2015-02-01,220626
남구,2015-02-01,347624
남구,2015-02-01,247005
남구,2015-03-01,286658
남구,2015-03-01,163076
남구,2015-03-01,407512
남구,2015-03-01,220957
남구,2015-03-01,347602
남구,2015-03-01,246665
남구,2015-04-01,286537
남구,2015-04-01,162828
남구,2015-04-01,407290
남구,2015-04-01,220734
남구,2015-04-01,347250
남구,2015-04-01,246564
남구,2015-05-01,286347
남구,2015-05-01,162397
남구,2015-05-01,407492
남구,2015-05-01,220646
남구,2015-05-01,346741
남구,2015-05-01,246626
남구,2015-06-01,286051
남구,2015-06-01,162168
남구,2015-06-01,406990
남구,2015-06-01,220613
남구,2015-06-01,345481
남구,2015-06-01,246634
남구,2015-07-01,285602
남구,2015-07-01,162038
남구,2015-07-01,406206
남구,2015-07-01,220814
남구,2015-07-01,344846
남구,2015-07-01,246796
남구,2015-08-01,284913
남구,2015-08-01,161939
남구,2015-08-01,405864
남구,2015-08-01,221228
남구,2015-08-01,344455
남구,2015-08-01,246752
남구,2015-09-01,284477
남구,2015-09-01,161810
남구,2015-09-01,405346
남구,2015-09-01,221340
남구,2015-09-01,344047
남구,2015-09-01,246637
남구,2015-10-01,284122
남구,2015-10-01,161513
남구,2015-10-01,405222
남구,2015-10-01,221414
남구,2015-10-01,344011
남구,2015-10-01,246661
남구,2015-11-01,283749
남구,2015-11-01,161231
남구,2015-11-01,405111
남구,2015-11-01,221600
남구,2015-11-01,344032
남구,2015-11-01,247111
남구,2015-12-01,283101
남구,2015-12-01,160852
남구,2015-12-01,404893
남구,2015-12-01,221318
남구,2015-12-01,343598
남구,2015-12-01,246445
남구,2016-01-01,282395
남구,2016-01-01,160541
남구,2016-01-01,404992
남구,2016-01-01,221418
남구,2016-01-01,343220
남구,2016-01-01,246242
남구,2016-02-01,281923
남구,2016-02-01,160321
남구,2016-02-01,405121
남구,2016-02-01,221445
남구,2016-02-01,342881
남구,2016-02-01,246272
남구,2016-03-01,281549
남구,2016-03-01,159917
남구,2016-03-01,405367
남구,2016-03-01,221195
남구,2016-03-01,342544
남구,2016-03-01,245992
남구,2016-04-01,281225
남구,2016-04-01,159395
남구,2016-04-01,405490
남구,2016-04-01,220766
남구,2016-04-01,342322
남구,2016-04-01,245837
남구,2016-05-01,280863
남구,2016-05-01,159013
남구,2016-05-01,405857
남구,2016-05-01,220415
남구,2016-05-01,342264
남구,2016-05-01,245554
남구,2016-06-01,280566
남구,2016-06-01,158638
남구,2016-06-01,406779
남구,2016-06-01,220352
남구,2016-06-01,341979
남구,2016-06-01,245481
남구,2016-07-01,280326
남구,2016-07-01,158237
남구,2016-07-01,410382
남구,2016-07-01,220165
남구,2016-07-01,341716
남구,2016-07-01,245593
남구,2016-08-01,280139
남구,2016-08-01,157691
남구,2016-08-01,413134
남구,2016-08-01,219924
남구,2016-08-01,341587
남구,2016-08-01,245312
남구,2016-09-01,279970
남구,2016-09-01,157337
남구,2016-09-01,414631
남구,2016-09-01,219856
남구,2016-09-01,341363
남구,2016-09-01,245252
남구,2016-10-01,279593
남구,2016-10-01,157215
남구,2016-10-01,415704
남구,2016-10-01,219940
남구,2016-10-01,341310
남구,2016-10-01,245184
남구,2016-11-01,279207
남구,2016-11-01,156833
남구,2016-11-01,416717
남구,2016-11-01,220021
남구,2016-11-01,340982
남구,2016-11-01,245024
남구,2016-12-01,278779
남구,2016-12-01,156433
남구,2016-12-01,417103
남구,2016-12-01,219729
남구,2016-12-01,340714
남구,2016-12-01,244748
남구,2017-01-01,278472
남구,2017-01-01,155915
남구,2017-01-01,417687
남구,2017-01-01,219760
남구,2017-01-01,340426
남구,2017-01-01,244629
남구,2017-02-01,278004
남구,2017-02-01,155655
남구,2017-02-01,417958
남구,2017-02-01,219348
남구,2017-02-01,339871
남구,2017-02-01,244327
남구,2017-03-01,277586
남구,2017-03-01,155237
남구,2017-03-01,418431
남구,2017-03-01,218970
남구,2017-03-01,339160
남구,2017-03-01,243953
남구,2017-04-01,277022
남구,2017-04-01,154982
남구,2017-04-01,418707
남구,2017-04-01,218692
남구,2017-04-01,338848
남구,2017-04-01,243507
남구,2017-05-01,276584
남구,2017-05-01,154802
남구,2017-05-01,419198
남구,2017-05-01,218656
남구,2017-05-01,338382
남구,2017-05-01,243216
남구,2017-06-01,276360
남구,2017-06-01,154776
남구,2017-06-01,419741
남구,2017-06-01,218456
남구,2017-06-01,338082
남구,2017-06-01,243043
남구,2017-07-01,276118
남구,2017-07-01,154644
남구,2017-07-01,420039
남구,2017-07-01,218459
남구,2017-07-01,337769
남구,2017-07-01,242793
남구,2017-08-01,275588
남구,2017-08-01,154463
남구,2017-08-01,420163
남구,2017-08-01,218552
남구,2017-08-01,337149
남구,2017-08-01,242590
남구,2017-09-01,275334
남구,2017-09-01,154115
남구,2017-09-01,420142
남구,2017-09-01,218494
남구,2017-09-01,336531
남구,2017-09-01,242468
남구,2017-10-01,274843
남구,2017-10-01,153785
남구,2017-10-01,420393
남구,2017-10-01,218411
남구,2017-10-01,336206
남구,2017-10-01,242505
남구,2017-11-01,274351
남구,2017-11-01,153204
남구,2017-11-01,420066
남구,2017-11-01,218599
남구,2017-11-01,335674
남구,2017-11-01,242526
남구,2017-12-01,273854
남구,2017-12-01,152845
남구,2017-12-01,419267
남구,2017-12-01,218454
남구,2017-12-01,335439
남구,2017-12-01,242469
남구,2018-01-01,273272
남구,2018-01-01,152574
남구,2018-01-01,417984
남구,2018-01-01,218502
남구,2018-01-01,335094
남구,2018-01-01,242158
남구,2018-02-01,273331
남구,2018-02-01,152438
남구,2018-02-01,418229
남구,2018-02-01,218402
남구,2018-02-01,334304
남구,2018-02-01,241662
남구,2018-03-01,274887
남구,2018-03-01,152280
남구,2018-03-01,418960
남구,2018-03-01,217982
남구,2018-03-01,333485
남구,2018-03-01,241471
남구,2018-04-01,275847
남구,2018-04-01,152128
남구,2018-04-01,419321
남구,2018-04-01,217558
남구,2018-04-01,332985
남구,2018-04-01,240506
남구,2018-05-01,276812
남구,2018-05-01,151993
남구,2018-05-01,419285
남구,2018-05-01,217305
남구,2018-05-01,332576
남구,2018-05-01,240065
남구,2018-06-01,277352
남구,2018-06-01,151890
남구,2018-06-01,419003
남구,2018-06-01,217381
남구,2018-06-01,331940
남구,2018-06-01,239787
남구,2018-07-01,278511
남구,2018-07-01,151911
남구,2018-07-01,0
남구,2018-07-01,217312
남구,2018-07-01,331471
남구,2018-07-01,239518
남구,2018-08-01,279263
남구,2018-08-01,151813
남구,2018-08-01,0
남구,2018-08-01,217301
남구,2018-08-01,330966
남구,2018-08-01,239444
남구,2018-09-01,279791
남구,2018-09-01,151483
남구,2018-09-01,0
남구,2018-09-01,217184
남구,2018-09-01,330644
남구,2018-09-01,239582
남구,2018-10-01,280233
남구,2018-10-01,151070
남구,2018-10-01,0
남구,2018-10-01,216955
남구,2018-10-01,330435
남구,2018-10-01,239476
남구,2018-11-01,280296
남구,2018-11-01,150744
남구,2018-11-01,0
남구,2018-11-01,216710
남구,2018-11-01,330590
남구,2018-11-01,239533
남구,2018-12-01,279917
남구,2018-12-01,150501
남구,2018-12-01,0
남구,2018-12-01,216369
남구,2018-12-01,330732
남구,2018-12-01,239400
남구,2019-01-01,279470
남구,2019-01-01,150216
남구,2019-01-01,0
남구,2019-01-01,216655
남구,2019-01-01,330403
남구,2019-01-01,239022
남구,2019-02-01,279033
남구,2019-02-01,149790
남구,2019-02-01,0
남구,2019-02-01,217472
남구,2019-02-01,329765
남구,2019-02-01,238459
남구,2019-03-01,278608
남구,2019-03-01,149503
남구,2019-03-01,0
남구,2019-03-01,217743
남구,2019-03-01,328742
남구,2019-03-01,238169
남구,2019-04-01,278497
남구,2019-04-01,149314
남구,2019-04-01,0
남구,2019-04-01,217679
남구,2019-04-01,327868
남구,2019-04-01,237855
남구,2019-05-01,278632
남구,2019-05-01,149002
남구,2019-05-01,0
남구,2019-05-01,217616
남구,2019-05-01,327259
남구,2019-05-01,237562
남구,2019-06-01,278270
남구,2019-06-01,148682
남구,2019-06-01,0
남구,2019-06-01,217949
남구,2019-06-01,326698
남구,2019-06-01,237170
남구,2019-07-01,277824
남구,2019-07-01,148347
남구,2019-07-01,0
남구,2019-07-01,218003
남구,2019-07-01,325875
남구,2019-07-01,237028
남구,2019-08-01,277205
남구,2019-08-01,148211
남구,2019-08-01,0
남구,2019-08-01,218143
남구,2019-08-01,325174
남구,2019-08-01,236841
남구,2019-09-01,276583
남구,2019-09-01,148224
남구,2019-09-01,0
남구,2019-09-01,218030
남구,2019-09-01,324701
남구,2019-09-01,236637
남구,2019-10-01,275792
남구,2019-10-01,148174
남구,2019-10-01,0
남구,2019-10-01,218116
남구,2019-10-01,324380
남구,2019-10-01,236496
남구,2019-11-01,275041
남구,2019-11-01,148193
남구,2019-11-01,0
남구,2019-11-01,218289
남구,2019-11-01,324056
남구,2019-11-01,235997
남구,2019-12-01,274480
남구,2019-12-01,148113
남구,2019-12-01,0
남구,2019-12-01,218060
남구,2019-12-01,323819
남구,2019-12-01,235633
남구,2020-01-01,273707
남구,2020-01-01,148057
남구,2020-01-01,0
남구,2020-01-01,218035
남구,2020-01-01,323704
남구,2020-01-01,235006
남구,2020-02-01,272927
남구,2020-02-01,147938
남구,2020-02-01,0
남구,2020-02-01,217993
남구,2020-02-01,323756
남구,2020-02-01,233846
남구,2020-03-01,272381
남구,2020-03-01,148083
남구,2020-03-01,0
남구,2020-03-01,217810
남구,2020-03-01,323320
남구,2020-03-01,233066
남구,2020-04-01,271674
남구,2020-04-01,147905
남구,2020-04-01,0
남구,2020-04-01,217543
남구,2020-04-01,323230
남구,2020-04-01,232620
남구,2020-05-01,271183
남구,2020-05-01,147746
남구,2020-05-01,0
남구,2020-05-01,216758
남구,2020-05-01,323192
남구,2020-05-01,232216
남구,2020-06-01,270606
남구,2020-06-01,147482
남구,2020-06-01,0
남구,2020-06-01,216256
남구,2020-06-01,322883
남구,2020-06-01,231837
남구,2020-07-01,270125
남구,2020-07-01,147355
남구,2020-07-01,0
남구,2020-07-01,215987
남구,2020-07-01,322486
남구,2020-07-01,231533
남구,2020-08-01,269626
남구,2020-08-01,147235
남구,2020-08-01,0
남구,2020-08-01,215701
남구,2020-08-01,321955
남구,2020-08-01,231180
남구,2020-09-01,269251
남구,2020-09-01,146864
남구,2020-09-01,0
남구,2020-09-01,215266
남구,2020-09-01,321494
남구,2020-09-01,230967
남구,2020-10-01,268711
남구,2020-10-01,146513
남구,2020-10-01,0
남구,2020-10-01,215072
남구,2020-10-01,321134
남구,2020-10-01,230800
남구,2020-11-01,268249
남구,2020-11-01,146658
남구,2020-11-01,0
남구,2020-11-01,214752
남구,2020-11-01,320716
남구,2020-11-01,230573
남구,2020-12-01,267731
남구,2020-12-01,146632
남구,2020-12-01,0
남구,2020-12-01,214579
남구,2020-12-01,320064
남구,2020-12-01,230422
남구,2021-01-01,267351
남구,2021-01-01,146428
남구,2021-01-01,0
남구,2021-01-01,214532
남구,2021-01-01,319780
남구,2021-01-01,230381
남구,2021-02-01,266989
남구,2021-02-01,146255
남구,2021-02-01,0
남구,2021-02-01,214579
남구,2021-02-01,319189
남구,2021-02-01,230712
남구,2021-03-01,265759
남구,2021-03-01,146006
남구,2021-03-01,0
남구,2021-03-01,213776
남구,2021-03-01,318059
남구,2021-03-01,231019
남구,2021-04-01,265194
남구,2021-04-01,146188
남구,2021-04-01,0
남구,2021-04-01,213698
남구,2021-04-01,317672
남구,2021-04-01,231264
남구,2021-05-01,264679
남구,2021-05-01,146066
남구,2021-05-01,0
남구,2021-05-01,213717
남구,2021-05-01,317184
남구,2021-05-01,231084
남구,2021-06-01,264098
남구,2021-06-01,145105
남구,2021-06-01,0
남구,2021-06-01,213910
남구,2021-06-01,316716
남구,2021-06-01,230984
남구,2021-07-01,263764
남구,2021-07-01,144889
남구,2021-07-01,0
남구,2021-07-01,214111
남구,2021-07-01,316241
남구,2021-07-01,230940
남구,2021-08-01,263333
남구,2021-08-01,144564
남구,2021-08-01,0
남구,2021-08-01,214051
남구,2021-08-01,315599
남구,2021-08-01,230550
남구,2021-09-01,263262
남구,2021-09-01,144484
남구,2021-09-01,0
남구,2021-09-01,214295
남구,2021-09-01,315118
남구,2021-09-01,230351
남구,2021-10-01,263236
남구,2021-10-01,144119
남구,2021-10-01,0
남구,2021-10-01,215043
남구,2021-10-01,314706
남구,2021-10-01,230407
남구,2021-11-01,262856
남구,2021-11-01,143645
남구,2021-11-01,0
남구,2021-11-01,215527
남구,2021-11-01,314331
남구,2021-11-01,230644
남구,2021-12-01,262069
남구,2021-12-01,143175
남구,2021-12-01,0
남구,2021-12-01,215575
남구,2021-12-01,313819
남구,2021-12-01,230801
남구,2022-01-01,261209
남구,2022-01-01,142753
남구,2022-01-01,0
남구,2022-01-01,215739
남구,2022-01-01,313427
남구,2022-01-01,230563
남구,2022-02-01,260624
남구,2022-02-01,142558
남구,2022-02-01,0
남구,2022-02-01,215454
남구,2022-02-01,312885
남구,2022-02-01,230268
남구,2022-03-01,260581
남구,2022-03-01,142437
남구,2022-03-01,0
남구,2022-03-01,215008
남구,2022-03-01,312328
남구,2022-03-01,229821
남동구,2011-01-01,476632
남동구,2011-02-01,479501
남동구,2011-03-01,481744
남동구,2011-04-01,483285
남동구,2011-05-01,485676
남동구,2011-06-01,488987
남동구,2011-07-01,491038
남동구,2011-08-01,492588
남동구,2011-09-01,493504
남동구,2011-10-01,494300
남동구,2011-11-01,495081
남동구,2011-12-01,495469
남동구,2012-01-01,495851
남동구,2012-02-01,496529
남동구,2012-03-01,497463
남동구,2012-04-01,499120
남동구,2012-05-01,499731
남동구,2012-06-01,500665
남동구,2012-07-01,502135
남동구,2012-08-01,502878
남동구,2012-09-01,503317
남동구,2012-10-01,503317
남동구,2012-11-01,503558
남동구,2012-12-01,503597
남동구,2013-01-01,503776
남동구,2013-02-01,503804
남동구,2013-03-01,504140
남동구,2013-04-01,504526
남동구,2013-05-01,505009
남동구,2013-06-01,505173
남동구,2013-07-01,505565
남동구,2013-08-01,506111
남동구,2013-09-01,506272
남동구,2013-10-01,506550
남동구,2013-11-01,506786
남동구,2013-12-01,507021
남동구,2014-01-01,507114
남동구,2014-02-01,507537
남동구,2014-03-01,507937
남동구,2014-04-01,509150
남동구,2014-05-01,510375
남동구,2014-06-01,510838
남동구,2014-07-01,510763
남동구,2014-08-01,511707
남동구,2014-09-01,512284
남동구,2014-10-01,512709
남동구,2014-11-01,513596
남동구,2014-12-01,514656
남동구,2015-01-01,515530
남동구,2015-02-01,516127
남동구,2015-03-01,517891
남동구,2015-04-01,519172
남동구,2015-05-01,520283
남동구,2015-06-01,523673
남동구,2015-07-01,527093
남동구,2015-08-01,529104
남동구,2015-09-01,530224
남동구,2015-10-01,530648
남동구,2015-11-01,531121
남동구,2015-12-01,531395
남동구,2016-01-01,531799
남동구,2016-02-01,531760
남동구,2016-03-01,532105
남동구,2016-04-01,532714
남동구,2016-05-01,532691
남동구,2016-06-01,532325
남동구,2016-07-01,531586
남동구,2016-08-01,531114
남동구,2016-09-01,530896
남동구,2016-10-01,530865
남동구,2016-11-01,530707
남동구,2016-12-01,530982
남동구,2017-01-01,531364
남동구,2017-02-01,531022
남동구,2017-03-01,531129
남동구,2017-04-01,531490
남동구,2017-05-01,531923
남동구,2017-06-01,532184
남동구,2017-07-01,533655
남동구,2017-08-01,534860
남동구,2017-09-01,535591
남동구,2017-10-01,536428
남동구,2017-11-01,536546
남동구,2017-12-01,536578
남동구,2018-01-01,537009
남동구,2018-02-01,537496
남동구,2018-03-01,537795
남동구,2018-04-01,538360
남동구,2018-05-01,538568
남동구,2018-06-01,538709
남동구,2018-07-01,538976
남동구,2018-08-01,538847
남동구,2018-09-01,538936
남동구,2018-10-01,538352
남동구,2018-11-01,537923
남동구,2018-12-01,537161
남동구,2019-01-01,536394
남동구,2019-02-01,535628
남동구,2019-03-01,535853
남동구,2019-04-01,536255
남동구,2019-05-01,535978
남동구,2019-06-01,535401
남동구,2019-07-01,534871
남동구,2019-08-01,534056
남동구,2019-09-01,533560
남동구,2019-10-01,532805
남동구,2019-11-01,532703
남동구,2019-12-01,532704
남동구,2020-01-01,532569
남동구,2020-02-01,532257
남동구,2020-03-01,531960
남동구,2020-04-01,531526
남동구,2020-05-01,531031
남동구,2020-06-01,530416
남동구,2020-07-01,529413
남동구,2020-08-01,528255
남동구,2020-09-01,527515
남동구,2020-10-01,527080
남동구,2020-11-01,526337
남동구,2020-12-01,525354
남동구,2021-01-01,524800
남동구,2021-02-01,524004
남동구,2021-03-01,522713
남동구,2021-04-01,522330
남동구,2021-05-01,521719
남동구,2021-06-01,521340
남동구,2021-07-01,520683
남동구,2021-08-01,519667
남동구,2021-09-01,518988
남동구,2021-10-01,518662
남동구,2021-11-01,518372
남동구,2021-12-01,518272
남동구,2022-01-01,517894
남동구,2022-02-01,516859
남동구,2022-03-01,516176
남양주시,2011-01-01,565151
남양주시,2011-02-01,566579
남양주시,2011-03-01,568301
남양주시,2011-04-01,569710
남양주시,2011-05-01,570993
남양주시,2011-06-01,571795
남양주시,2011-07-01,573014
남양주시,2011-08-01,574217
남양주시,2011-09-01,575343
남양주시,2011-10-01,576320
남양주시,2011-11-01,577448
남양주시,2011-12-01,578485
남양주시,2012-01-01,578895
남양주시,2012-02-01,580151
남양주시,2012-03-01,581300
남양주시,2012-04-01,582654
남양주시,2012-05-01,583969
남양주시,2012-06-01,585629
남양주시,2012-07-01,587493
남양주시,2012-08-01,589386
남양주시,2012-09-01,591037
남양주시,2012-10-01,592970
남양주시,2012-11-01,596016
남양주시,2012-12-01,599539
남양주시,2013-01-01,601607
남양주시,2013-02-01,603499
남양주시,2013-03-01,604981
남양주시,2013-04-01,606717
남양주시,2013-05-01,608670
남양주시,2013-06-01,609964
남양주시,2013-07-01,611424
남양주시,2013-08-01,612877
남양주시,2013-09-01,613731
남양주시,2013-10-01,614526
남양주시,2013-11-01,616127
남양주시,2013-12-01,618305
남양주시,2014-01-01,619724
남양주시,2014-02-01,622119
남양주시,2014-03-01,623950
남양주시,2014-04-01,625190
남양주시,2014-05-01,626881
남양주시,2014-06-01,629209
남양주시,2014-07-01,630419
남양주시,2014-08-01,631124
남양주시,2014-09-01,631586
남양주시,2014-10-01,632478
남양주시,2014-11-01,633546
남양주시,2014-12-01,636256
남양주시,2015-01-01,637236
남양주시,2015-02-01,638048
남양주시,2015-03-01,638721
남양주시,2015-04-01,639658
남양주시,2015-05-01,640579
남양주시,2015-06-01,642958
남양주시,2015-07-01,644599
남양주시,2015-08-01,647005
남양주시,2015-09-01,648809
남양주시,2015-10-01,650350
남양주시,2015-11-01,651534
남양주시,2015-12-01,653454
남양주시,2016-01-01,655512
남양주시,2016-02-01,657011
남양주시,2016-03-01,658397
남양주시,2016-04-01,659445
남양주시,2016-05-01,660464
남양주시,2016-06-01,661279
남양주시,2016-07-01,661446
남양주시,2016-08-01,661529
남양주시,2016-09-01,661789
남양주시,2016-10-01,662214
남양주시,2016-11-01,662051
남양주시,2016-12-01,662154
남양주시,2017-01-01,662183
남양주시,2017-02-01,662466
남양주시,2017-03-01,662582
남양주시,2017-04-01,662870
남양주시,2017-05-01,663508
남양주시,2017-06-01,664044
남양주시,2017-07-01,665430
남양주시,2017-08-01,665703
남양주시,2017-09-01,665926
남양주시,2017-10-01,665782
남양주시,2017-11-01,665572
남양주시,2017-12-01,665321
남양주시,2018-01-01,667022
남양주시,2018-02-01,669553
남양주시,2018-03-01,671478
남양주시,2018-04-01,673241
남양주시,2018-05-01,674771
남양주시,2018-06-01,676078
남양주시,2018-07-01,677736
남양주시,2018-08-01,680245
남양주시,2018-09-01,681212
남양주시,2018-10-01,681385
남양주시,2018-11-01,681535
남양주시,2018-12-01,681828
남양주시,2019-01-01,682540
남양주시,2019-02-01,684411
남양주시,2019-03-01,685916
남양주시,2019-04-01,687575
남양주시,2019-05-01,689019
남양주시,2019-06-01,691107
남양주시,2019-07-01,693793
남양주시,2019-08-01,697225
남양주시,2019-09-01,699326
남양주시,2019-10-01,700598
남양주시,2019-11-01,701091
남양주시,2019-12-01,701830
남양주시,2020-01-01,702545
남양주시,2020-02-01,704172
남양주시,2020-03-01,705264
남양주시,2020-04-01,706069
남양주시,2020-05-01,706444
남양주시,2020-06-01,707485
남양주시,2020-07-01,709247
남양주시,2020-08-01,709881
남양주시,2020-09-01,710433
남양주시,2020-10-01,711815
남양주시,2020-11-01,712900
남양주시,2020-12-01,713321
남양주시,2021-01-01,714822
남양주시,2021-02-01,718434
남양주시,2021-03-01,720282
남양주시,2021-04-01,721767
남양주시,2021-05-01,723215
남양주시,2021-06-01,724183
남양주시,2021-07-01,725031
남양주시,2021-08-01,727221
남양주시,2021-09-01,728664
남양주시,2021-10-01,729918
남양주시,2021-11-01,731497
남양주시,2021-12-01,733798
남양주시,2022-01-01,734013
남양주시,2022-02-01,733995
남양주시,2022-03-01,734033
남원시,2011-01-01,87749
남원시,2011-02-01,87673
남원시,2011-03-01,87636
남원시,2011-04-01,87675
남원시,2011-05-01,87725
남원시,2011-06-01,87725
남원시,2011-07-01,87741
남원시,2011-08-01,87682
남원시,2011-09-01,87685
남원시,2011-10-01,87601
남원시,2011-11-01,87554
남원시,2011-12-01,87455
남원시,2012-01-01,87421
남원시,2012-02-01,87367
남원시,2012-03-01,87322
남원시,2012-04-01,87257
남원시,2012-05-01,87257
남원시,2012-06-01,87196
남원시,2012-07-01,87170
남원시,2012-08-01,87074
남원시,2012-09-01,87017
남원시,2012-10-01,87009
남원시,2012-11-01,86991
남원시,2012-12-01,87000
남원시,2013-01-01,86983
남원시,2013-02-01,86859
남원시,2013-03-01,86766
남원시,2013-04-01,86788
남원시,2013-05-01,86737
남원시,2013-06-01,86748
남원시,2013-07-01,86708
남원시,2013-08-01,86660
남원시,2013-09-01,86643
남원시,2013-10-01,86605
남원시,2013-11-01,86536
남원시,2013-12-01,86460
남원시,2014-01-01,86395
남원시,2014-02-01,86340
남원시,2014-03-01,86279
남원시,2014-04-01,86206
남원시,2014-05-01,86171
남원시,2014-06-01,85994
남원시,2014-07-01,85951
남원시,2014-08-01,85924
남원시,2014-09-01,85901
남원시,2014-10-01,85795
남원시,2014-11-01,85773
남원시,2014-12-01,85643
남원시,2015-01-01,85550
남원시,2015-02-01,85416
남원시,2015-03-01,85224
남원시,2015-04-01,85253
남원시,2015-05-01,85278
남원시,2015-06-01,85214
남원시,2015-07-01,85198
남원시,2015-08-01,85110
남원시,2015-09-01,85098
남원시,2015-10-01,85034
남원시,2015-11-01,84994
남원시,2015-12-01,84856
남원시,2016-01-01,84771
남원시,2016-02-01,84678
남원시,2016-03-01,84660
남원시,2016-04-01,84688
남원시,2016-05-01,84707
남원시,2016-06-01,84666
남원시,2016-07-01,84622
남원시,2016-08-01,84540
남원시,2016-09-01,84505
남원시,2016-10-01,84469
남원시,2016-11-01,84393
남원시,2016-12-01,84188
남원시,2017-01-01,84140
남원시,2017-02-01,84026
남원시,2017-03-01,83948
남원시,2017-04-01,83884
남원시,2017-05-01,83787
남원시,2017-06-01,83712
남원시,2017-07-01,83621
남원시,2017-08-01,83582
남원시,2017-09-01,83545
남원시,2017-10-01,83516
남원시,2017-11-01,83396
남원시,2017-12-01,83281
남원시,2018-01-01,83233
남원시,2018-02-01,83137
남원시,2018-03-01,83016
남원시,2018-04-01,82938
남원시,2018-05-01,82905
남원시,2018-06-01,82856
남원시,2018-07-01,82724
남원시,2018-08-01,82709
남원시,2018-09-01,82694
남원시,2018-10-01,82630
남원시,2018-11-01,82632
남원시,2018-12-01,82554
남원시,2019-01-01,82505
남원시,2019-02-01,82321
남원시,2019-03-01,82153
남원시,2019-04-01,82095
남원시,2019-05-01,82008
남원시,2019-06-01,81927
남원시,2019-07-01,81898
남원시,2019-08-01,81819
남원시,2019-09-01,81756
남원시,2019-10-01,81665
남원시,2019-11-01,81528
남원시,2019-12-01,81441
남원시,2020-01-01,81439
남원시,2020-02-01,81358
남원시,2020-03-01,81257
남원시,2020-04-01,81170
남원시,2020-05-01,81067
남원시,2020-06-01,81051
남원시,2020-07-01,81028
남원시,2020-08-01,81062
남원시,2020-09-01,80905
남원시,2020-10-01,80863
남원시,2020-11-01,80784
남원시,2020-12-01,80662
남원시,2021-01-01,80570
남원시,2021-02-01,80375
남원시,2021-03-01,80227
남원시,2021-04-01,80196
남원시,2021-05-01,80086
남원시,2021-06-01,80032
남원시,2021-07-01,80027
남원시,2021-08-01,79933
남원시,2021-09-01,79673
남원시,2021-10-01,79649
남원시,2021-11-01,79581
남원시,2021-12-01,79431
남원시,2022-01-01,79308
남원시,2022-02-01,79099
남원시,2022-03-01,79015
남해군,2011-01-01,49213
남해군,2011-02-01,49189
남해군,2011-03-01,49296
남해군,2011-04-01,49290
남해군,2011-05-01,49236
남해군,2011-06-01,49235
남해군,2011-07-01,49270
남해군,2011-08-01,49759
남해군,2011-09-01,49966
남해군,2011-10-01,49907
남해군,2011-11-01,49872
남해군,2011-12-01,50242
남해군,2012-01-01,49730
남해군,2012-02-01,49328
남해군,2012-03-01,49063
남해군,2012-04-01,49004
남해군,2012-05-01,48894
남해군,2012-06-01,48798
남해군,2012-07-01,48736
남해군,2012-08-01,48637
남해군,2012-09-01,48526
남해군,2012-10-01,48445
남해군,2012-11-01,48352
남해군,2012-12-01,48223
남해군,2013-01-01,48060
남해군,2013-02-01,47854
남해군,2013-03-01,47758
남해군,2013-04-01,47708
남해군,2013-05-01,47631
남해군,2013-06-01,47574
남해군,2013-07-01,47522
남해군,2013-08-01,47512
남해군,2013-09-01,47435
남해군,2013-10-01,47451
남해군,2013-11-01,47349
남해군,2013-12-01,47244
남해군,2014-01-01,47167
남해군,2014-02-01,47142
남해군,2014-03-01,47140
남해군,2014-04-01,47118
남해군,2014-05-01,47104
남해군,2014-06-01,47042
남해군,2014-07-01,46986
남해군,2014-08-01,46860
남해군,2014-09-01,46753
남해군,2014-10-01,46716
남해군,2014-11-01,46661
남해군,2014-12-01,46638
남해군,2015-01-01,46533
남해군,2015-02-01,46529
남해군,2015-03-01,46424
남해군,2015-04-01,46357
남해군,2015-05-01,46298
남해군,2015-06-01,46238
남해군,2015-07-01,46210
남해군,2015-08-01,46132
남해군,2015-09-01,46054
남해군,2015-10-01,45970
남해군,2015-11-01,45897
남해군,2015-12-01,45865
남해군,2016-01-01,45798
남해군,2016-02-01,45727
남해군,2016-03-01,45674
남해군,2016-04-01,45581
남해군,2016-05-01,45486
남해군,2016-06-01,45479
남해군,2016-07-01,45446
남해군,2016-08-01,45367
남해군,2016-09-01,45299
남해군,2016-10-01,45256
남해군,2016-11-01,45184
남해군,2016-12-01,45129
남해군,2017-01-01,45069
남해군,2017-02-01,45056
남해군,2017-03-01,44987
남해군,2017-04-01,44946
남해군,2017-05-01,44891
남해군,2017-06-01,44854
남해군,2017-07-01,44821
남해군,2017-08-01,44791
남해군,2017-09-01,44778
남해군,2017-10-01,44709
남해군,2017-11-01,44663
남해군,2017-12-01,44642
남해군,2018-01-01,44536
남해군,2018-02-01,44500
남해군,2018-03-01,44444
남해군,2018-04-01,44370
남해군,2018-05-01,44379
남해군,2018-06-01,44386
남해군,2018-07-01,44323
남해군,2018-08-01,44245
남해군,2018-09-01,44190
남해군,2018-10-01,44111
남해군,2018-11-01,44044
남해군,2018-12-01,43990
남해군,2019-01-01,43993
남해군,2019-02-01,43958
남해군,2019-03-01,44184
남해군,2019-04-01,44163
남해군,2019-05-01,44106
남해군,2019-06-01,44057
남해군,2019-07-01,43980
남해군,2019-08-01,43909
남해군,2019-09-01,43811
남해군,2019-10-01,43772
남해군,2019-11-01,43709
남해군,2019-12-01,43622
