행정구역,연도,명
제주특별자치도,2011-12-01,576156
제주특별자치도,2012-01-01,576507
제주특별자치도,2012-02-01,577094
제주특별자치도,2012-03-01,577812
제주특별자치도,2012-04-01,578437
제주특별자치도,2012-05-01,579260
제주특별자치도,2012-06-01,579859
제주특별자치도,2012-07-01,580794
제주특별자치도,2012-08-01,581340
제주특별자치도,2012-09-01,582022
제주특별자치도,2012-10-01,582693
제주특별자치도,2012-11-01,583293
제주특별자치도,2012-12-01,583713
제주특별자치도,2013-01-01,584045
제주특별자치도,2013-02-01,585231
제주특별자치도,2013-03-01,586149
제주특별자치도,2013-04-01,587153
제주특별자치도,2013-05-01,588001
제주특별자치도,2013-06-01,588618
제주특별자치도,2013-07-01,589622
제주특별자치도,2013-08-01,590450
제주특별자치도,2013-09-01,591341
제주특별자치도,2013-10-01,592199
제주특별자치도,2013-11-01,593004
제주특별자치도,2013-12-01,593806
제주특별자치도,2014-01-01,594623
제주특별자치도,2014-02-01,595913
제주특별자치도,2014-03-01,596941
제주특별자치도,2014-04-01,598015
제주특별자치도,2014-05-01,599122
제주특별자치도,2014-06-01,600284
제주특별자치도,2014-07-01,601467
제주특별자치도,2014-08-01,602521
제주특별자치도,2014-09-01,603567
제주특별자치도,2014-10-01,604771
제주특별자치도,2014-11-01,606072
제주특별자치도,2014-12-01,607346
제주특별자치도,2015-01-01,608325
제주특별자치도,2015-02-01,609612
제주특별자치도,2015-03-01,611044
제주특별자치도,2015-04-01,612505
제주특별자치도,2015-05-01,613858
제주특별자치도,2015-06-01,615250
제주특별자치도,2015-07-01,617038
제주특별자치도,2015-08-01,618447
제주특별자치도,2015-09-01,620009
제주특별자치도,2015-10-01,621661
제주특별자치도,2015-11-01,622952
제주특별자치도,2015-12-01,624395
제주특별자치도,2016-01-01,625451
제주특별자치도,2016-02-01,627442
제주특별자치도,2016-03-01,629220
제주특별자치도,2016-04-01,631061
제주특별자치도,2016-05-01,632802
제주특별자치도,2016-06-01,634274
제주특별자치도,2016-07-01,635800
제주특별자치도,2016-08-01,637172
제주특별자치도,2016-09-01,638199
제주특별자치도,2016-10-01,639306
제주특별자치도,2016-11-01,640488
제주특별자치도,2016-12-01,641597
제주특별자치도,2017-01-01,642388
제주특별자치도,2017-02-01,643736
제주특별자치도,2017-03-01,644924
제주특별자치도,2017-04-01,646140
제주특별자치도,2017-05-01,647547
제주특별자치도,2017-06-01,648497
제주특별자치도,2017-07-01,650190
제주특별자치도,2017-08-01,651888
제주특별자치도,2017-09-01,653270
제주특별자치도,2017-10-01,654750
제주특별자치도,2017-11-01,656013
제주특별자치도,2017-12-01,657083
제주특별자치도,2018-01-01,658167
제주특별자치도,2018-02-01,659189
제주특별자치도,2018-03-01,660441
제주특별자치도,2018-04-01,661511
제주특별자치도,2018-05-01,662633
제주특별자치도,2018-06-01,663526
제주특별자치도,2018-07-01,664579
제주특별자치도,2018-08-01,665517
제주특별자치도,2018-09-01,666151
제주특별자치도,2018-10-01,666686
제주특별자치도,2018-11-01,667064
제주특별자치도,2018-12-01,667191
제주특별자치도,2019-01-01,667337
제주특별자치도,2019-02-01,667522
제주특별자치도,2019-03-01,668120
제주특별자치도,2019-04-01,668648
제주특별자치도,2019-05-01,669328
제주특별자치도,2019-06-01,669771
제주특별자치도,2019-07-01,670209
제주특별자치도,2019-08-01,670521
제주특별자치도,2019-09-01,670610
제주특별자치도,2019-10-01,670738
제주특별자치도,2019-11-01,670895
제주특별자치도,2019-12-01,670989
제주특별자치도,2020-01-01,670749
제주특별자치도,2020-02-01,670876
제주특별자치도,2020-03-01,670508
제주특별자치도,2020-04-01,670595
제주특별자치도,2020-05-01,670793
제주특별자치도,2020-06-01,671316
제주특별자치도,2020-07-01,671913
제주특별자치도,2020-08-01,672524
제주특별자치도,2020-09-01,672948
제주특별자치도,2020-10-01,673606
제주특별자치도,2020-11-01,674001
제주특별자치도,2020-12-01,674635
제주특별자치도,2021-01-01,674615
제주특별자치도,2021-02-01,675137
제주특별자치도,2021-03-01,673974
제주특별자치도,2021-04-01,674484
제주특별자치도,2021-05-01,674877
제주특별자치도,2021-06-01,675293
제주특별자치도,2021-07-01,675876
제주특별자치도,2021-08-01,675883
제주특별자치도,2021-09-01,676079
제주특별자치도,2021-10-01,676569
제주특별자치도,2021-11-01,676768
제주특별자치도,2021-12-01,676759
제주특별자치도,2022-01-01,676691
제주특별자치도,2022-02-01,677143
제주특별자치도,2022-03-01,677218
충청남도,2011-01-01,2076239
충청남도,2011-02-01,2077703
충청남도,2011-03-01,2081390
충청남도,2011-04-01,2083893
충청남도,2011-05-01,2086490
충청남도,2011-06-01,2088281
충청남도,2011-07-01,2090270
충청남도,2011-08-01,2092262
충청남도,2011-09-01,2094358
충청남도,2011-10-01,2096445
충청남도,2011-11-01,2098469
충청남도,2011-12-01,2101284
충청남도,2012-01-01,2103129
충청남도,2012-02-01,2106223
충청남도,2012-03-01,2108537
충청남도,2012-04-01,2110896
충청남도,2012-05-01,2112849
충청남도,2012-06-01,2114599
충청남도,2012-07-01,2021776
충청남도,2012-08-01,2022434
충청남도,2012-09-01,2023534
충청남도,2012-10-01,2025274
충청남도,2012-11-01,2026849
충청남도,2012-12-01,2028777
충청남도,2013-01-01,2029769
충청남도,2013-02-01,2031839
충청남도,2013-03-01,2033019
충청남도,2013-04-01,2034946
충청남도,2013-05-01,2036661
충청남도,2013-06-01,2038322
충청남도,2013-07-01,2039668
충청남도,2013-08-01,2041263
충청남도,2013-09-01,2043056
충청남도,2013-10-01,2045203
충청남도,2013-11-01,2046550
충청남도,2013-12-01,2047631
충청남도,2014-01-01,2048438
충청남도,2014-02-01,2049750
충청남도,2014-03-01,2051940
충청남도,2014-04-01,2053837
충청남도,2014-05-01,2056156
충청남도,2014-06-01,2057178
충청남도,2014-07-01,2058114
충청남도,2014-08-01,2058652
충청남도,2014-09-01,2059085
충청남도,2014-10-01,2059871
충청남도,2014-11-01,2060971
충청남도,2014-12-01,2062273
충청남도,2015-01-01,2063050
충청남도,2015-02-01,2062924
충청남도,2015-03-01,2064229
충청남도,2015-04-01,2065609
충청남도,2015-05-01,2067096
충청남도,2015-06-01,2068444
충청남도,2015-07-01,2069109
충청남도,2015-08-01,2071333
충청남도,2015-09-01,2072314
충청남도,2015-10-01,2073340
충청남도,2015-11-01,2074956
충청남도,2015-12-01,2077649
충청남도,2016-01-01,2078572
충청남도,2016-02-01,2080030
충청남도,2016-03-01,2081092
충청남도,2016-04-01,2082319
충청남도,2016-05-01,2084034
충청남도,2016-06-01,2085844
충청남도,2016-07-01,2086737
충청남도,2016-08-01,2088268
충청남도,2016-09-01,2089831
충청남도,2016-10-01,2091626
충청남도,2016-11-01,2093838
충청남도,2016-12-01,2096727
충청남도,2017-01-01,2097406
충청남도,2017-02-01,2099924
충청남도,2017-03-01,2102327
충청남도,2017-04-01,2104463
충청남도,2017-05-01,2105959
충청남도,2017-06-01,2107562
충청남도,2017-07-01,2109230
충청남도,2017-08-01,2111419
충청남도,2017-09-01,2113033
충청남도,2017-10-01,2114284
충청남도,2017-11-01,2115586
충청남도,2017-12-01,2116770
충청남도,2018-01-01,2117685
충청남도,2018-02-01,2118099
충청남도,2018-03-01,2119468
충청남도,2018-04-01,2120666
충청남도,2018-05-01,2121618
충청남도,2018-06-01,2122220
충청남도,2018-07-01,2122531
충청남도,2018-08-01,2123368
충청남도,2018-09-01,2123776
충청남도,2018-10-01,2124524
충청남도,2018-11-01,2125409
충청남도,2018-12-01,2126282
충청남도,2019-01-01,2125797
충청남도,2019-02-01,2125372
충청남도,2019-03-01,2125778
충청남도,2019-04-01,2125912
충청남도,2019-05-01,2125732
충청남도,2019-06-01,2125855
충청남도,2019-07-01,2125349
충청남도,2019-08-01,2125160
충청남도,2019-09-01,2124855
충청남도,2019-10-01,2124619
충청남도,2019-11-01,2124302
충청남도,2019-12-01,2123709
충청남도,2020-01-01,2122455
충청남도,2020-02-01,2120995
충청남도,2020-03-01,2119749
충청남도,2020-04-01,2118457
충청남도,2020-05-01,2118510
충청남도,2020-06-01,2119771
충청남도,2020-07-01,2120692
충청남도,2020-08-01,2120519
충청남도,2020-09-01,2120559
충청남도,2020-10-01,2120347
충청남도,2020-11-01,2120607
충청남도,2020-12-01,2121029
충청남도,2021-01-01,2119837
충청남도,2021-02-01,2119542
충청남도,2021-03-01,2115823
충청남도,2021-04-01,2116452
충청남도,2021-05-01,2117260
충청남도,2021-06-01,2117400
충청남도,2021-07-01,2118205
충청남도,2021-08-01,2118183
충청남도,2021-09-01,2118098
충청남도,2021-10-01,2118977
충청남도,2021-11-01,2119529
충청남도,2021-12-01,2119257
충청남도,2022-01-01,2118638
충청남도,2022-02-01,2118912
충청남도,2022-03-01,2119099
충청북도,2011-01-01,1550474
충청북도,2011-02-01,1551621
충청북도,2011-03-01,1552707
충청북도,2011-04-01,1554195
충청북도,2011-05-01,1555169
충청북도,2011-06-01,1555952
충청북도,2011-07-01,1556984
충청북도,2011-08-01,1558289
충청북도,2011-09-01,1559572
충청북도,2011-10-01,1560895
충청북도,2011-11-01,1562374
충청북도,2011-12-01,1562903
충청북도,2012-01-01,1563023
충청북도,2012-02-01,1563091
충청북도,2012-03-01,1564283
충청북도,2012-04-01,1565389
충청북도,2012-05-01,1566183
충청북도,2012-06-01,1566992
충청북도,2012-07-01,1561493
충청북도,2012-08-01,1562289
충청북도,2012-09-01,1563323
충청북도,2012-10-01,1564665
충청북도,2012-11-01,1565188
충청북도,2012-12-01,1565628
충청북도,2013-01-01,1565670
충청북도,2013-02-01,1565697
충청북도,2013-03-01,1565972
충청북도,2013-04-01,1566920
충청북도,2013-05-01,1567548
충청북도,2013-06-01,1568860
충청북도,2013-07-01,1569348
충청북도,2013-08-01,1569731
충청북도,2013-09-01,1570486
충청북도,2013-10-01,1571704
충청북도,2013-11-01,1572158
충청북도,2013-12-01,1572732
충청북도,2014-01-01,1572779
충청북도,2014-02-01,1572923
충청북도,2014-03-01,1572914
충청북도,2014-04-01,1574548
충청북도,2014-05-01,1575073
충청북도,2014-06-01,1576066
충청북도,2014-07-01,1576819
충청북도,2014-08-01,1577549
충청북도,2014-09-01,1578401
충청북도,2014-10-01,1578934
충청북도,2014-11-01,1579037
충청북도,2014-12-01,1578933
충청북도,2015-01-01,1578531
충청북도,2015-02-01,1578253
충청북도,2015-03-01,1578748
충청북도,2015-04-01,1579291
충청북도,2015-05-01,1580042
충청북도,2015-06-01,1582181
충청북도,2015-07-01,1581840
충청북도,2015-08-01,1581792
충청북도,2015-09-01,1582080
충청북도,2015-10-01,1582656
충청북도,2015-11-01,1583053
충청북도,2015-12-01,1583952
충청북도,2016-01-01,1583982
충청북도,2016-02-01,1583781
충청북도,2016-03-01,1584325
충청북도,2016-04-01,1585312
충청북도,2016-05-01,1586414
충청북도,2016-06-01,1586943
충청북도,2016-07-01,1587539
충청북도,2016-08-01,1588025
충청북도,2016-09-01,1588548
충청북도,2016-10-01,1589268
충청북도,2016-11-01,1590537
충청북도,2016-12-01,1591625
충청북도,2017-01-01,1591674
충청북도,2017-02-01,1592001
충청북도,2017-03-01,1591697
충청북도,2017-04-01,1592492
충청북도,2017-05-01,1592573
충청북도,2017-06-01,1592634
충청북도,2017-07-01,1592817
충청북도,2017-08-01,1593022
충청북도,2017-09-01,1593313
충청북도,2017-10-01,1593577
충청북도,2017-11-01,1594005
충청북도,2017-12-01,1594432
충청북도,2018-01-01,1593903
충청북도,2018-02-01,1594066
충청북도,2018-03-01,1594708
충청북도,2018-04-01,1595164
충청북도,2018-05-01,1595822
충청북도,2018-06-01,1595772
충청북도,2018-07-01,1596161
충청북도,2018-08-01,1596324
충청북도,2018-09-01,1596734
충청북도,2018-10-01,1597709
충청북도,2018-11-01,1598184
충청북도,2018-12-01,1599252
충청북도,2019-01-01,1599155
충청북도,2019-02-01,1598868
충청북도,2019-03-01,1598775
충청북도,2019-04-01,1599488
충청북도,2019-05-01,1599854
충청북도,2019-06-01,1599650
충청북도,2019-07-01,1599368
충청북도,2019-08-01,1599402
충청북도,2019-09-01,1599339
충청북도,2019-10-01,1599499
충청북도,2019-11-01,1599651
충청북도,2019-12-01,1600007
충청북도,2020-01-01,1599391
충청북도,2020-02-01,1598599
충청북도,2020-03-01,1597639
충청북도,2020-04-01,1596613
충청북도,2020-05-01,1596710
충청북도,2020-06-01,1597593
충청북도,2020-07-01,1597936
충청북도,2020-08-01,1598162
충청북도,2020-09-01,1598536
충청북도,2020-10-01,1599102
충청북도,2020-11-01,1599680
충청북도,2020-12-01,1600837
충청북도,2021-01-01,1599658
충청북도,2021-02-01,1599122
충청북도,2021-03-01,1595714
충청북도,2021-04-01,1596303
충청북도,2021-05-01,1596955
충청북도,2021-06-01,1597503
충청북도,2021-07-01,1597501
충청북도,2021-08-01,1597179
충청북도,2021-09-01,1596765
충청북도,2021-10-01,1596948
충청북도,2021-11-01,1597019
충청북도,2021-12-01,1597427
충청북도,2022-01-01,1597097
충청북도,2022-02-01,1597022
충청북도,2022-03-01,1597484
