"행정구역별(1)",행정구역별(2),2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(1)",행정구역별(2),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일)
"부산광역시",사상구,68.3,190.7,279.2,69.2,189.1,273.2,69.5,185.8,267.2,71.1,188.8,265.7,81.5,224.3,275.1,83.8,229.5,273.8,86.0,227.7,264.9,88.9,222.6,250.4,88.0,221.9,252.2,83.7,212.7,254.2
"부산광역시",기장군,59.3,48.5,81.8,60.4,52.2,86.4,59.2,54.8,92.5,58.7,58.2,99.2,68.5,94.4,137.9,61.6,77.0,124.9,61.9,81.6,131.9,66.6,87.2,131.0,68.5,89.2,130.3,68.0,88.2,129.8
"대구광역시",소계,55.9,1445.4,2584.8,55.0,1442.8,2625.0,52.5,1408.4,2683.8,50.2,1400.5,2789.7,49.8,1444.1,2899.4,48.3,1434.0,2966.5,64.2,1897.4,2956.9,76.6,2217.0,2895.4,76.0,2292.4,3014.8,72.7,2136.1,2938.1
"대구광역시",중구,48.4,95.9,198.1,51.1,93.3,182.7,44.8,84.4,188.4,42.7,81.9,191.6,44.4,75.1,169.0,46.5,85.0,182.8,70.6,136.5,193.3,82.8,153.3,185.1,82.4,151.7,184.1,78.7,136.2,173.0
"대구광역시",동구,53.2,180.6,339.7,53.2,181.2,340.7,48.4,170.8,352.6,46.4,167.2,360.1,47.9,163.6,341.5,45.7,155.7,340.7,63.0,222.8,353.9,79.8,278.6,349.2,81.9,338.5,413.4,72.7,303.5,417.3
"대구광역시",서구,59.0,145.2,246.0,58.6,144.6,246.6,53.5,135.6,253.3,45.7,119.1,260.5,54.5,150.5,276.0,53.8,161.2,299.4,61.6,175.5,285.0,70.7,208.8,295.2,65.3,196.8,301.2,71.2,171.1,240.4
"대구광역시",남구,45.4,114.3,251.6,52.9,112.2,212.1,48.5,105.4,217.1,47.2,105.1,222.6,44.5,83.7,188.0,44.7,90.1,201.5,60.1,122.4,203.7,72.9,141.2,193.8,75.1,142.6,189.8,69.3,127.3,183.8
"대구광역시",북구,55.1,227.0,412.3,52.6,226.1,430.0,50.1,218.4,436.3,47.9,218.8,457.0,49.8,251.5,504.9,46.5,249.5,536.7,65.5,346.0,528.3,82.0,404.3,492.8,79.7,427.2,536.3,71.9,379.0,527.2
"대구광역시",수성구,61.7,230.3,373.4,59.2,239.8,404.9,55.5,230.5,415.1,54.4,244.0,448.7,53.6,225.4,420.6,53.2,234.9,441.3,68.3,313.7,459.6,81.9,362.4,442.7,79.6,370.2,465.3,78.0,346.3,444.2
"대구광역시",달서구,55.6,297.7,535.3,51.0,297.3,582.6,53.4,313.6,587.4,53.2,331.2,622.0,46.3,339.4,733.0,49.3,348.5,707.4,63.1,428.6,679.3,68.4,455.8,666.3,70.4,448.2,637.0,71.2,468.4,657.5
