"행정구역별","폐기물별","항목","단위","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"의성군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","27","25","17.3","22.4","36.6","36.2","36.3","52.4","51.4","38.7",
"의성군","건설폐기물","발생량[톤/일]","톤/일","506","484","587.8","603.7","440.3","387.1","583.2","602.2","455.9","427.9",
"의성군","건설폐기물","재활용[톤/일]","톤/일","505","483","587.6","603.4","439.4","386.8","582.3","601.6","454.8","425.6",
"의성군","지정폐기물","발생량[톤/일]","톤/일","1","2","754.1","680.9","686.7","1102.1","599.2","1162.8","1193.3","3.8",
"의성군","지정폐기물","재활용[톤/일]","톤/일","-","0","90.6","87.6","13.1","8.2","14.2","63.2","11.5","0",
"의성군","전년도이월량","발생량[톤/일]","톤/일","-","0","4.2","1.4","7.5","4.4","2.6",".5","24.2","0",
"의성군","당해년도발생량","발생량[톤/일]","톤/일","1","2","749.9","679.5","679.2","1097.7","596.6","1162.3","1169.1","3.8",
"청송군","합계","재활용률[%]","%","94.2","93.2","59","51.5","51.3","42.8","33.8","27","34","86.3",
"청송군","합계","발생량[톤/일]","톤/일","345","260","521.7","439.6","555.3","649","668.4","984.8","817.4","195.5",
"청송군","합계","재활용[톤/일]","톤/일","325","242","307.8","226.4","284.8","278","226","266.3","277.7","168.7",
"청송군","생활계폐기물","발생량[톤/일]","톤/일","34","26","19.4","24.7","20.7","27","32","27.4","30.6","30.8",
"청송군","생활계폐기물","재활용[톤/일]","톤/일","16","10","3.5","8.2","4.2","9.2","14.4","11.1","6.8","5.8",
"청송군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","3","2","8.2","3.4","5.6","10.1","9.5","12.4","4.6","4.9",
"청송군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","3","1","7.5","2.4","4.3","10","9.4","11.9","4.5","4.8",
"청송군","건설폐기물","발생량[톤/일]","톤/일","309","231","233.8","190.6","239.3","233.3","132","181.6","211.1","158.3",
"청송군","건설폐기물","재활용[톤/일]","톤/일","307","231","233.7","190.2","238.7","232.6","131.8","181.3","211","158.1",
"청송군","지정폐기물","발생량[톤/일]","톤/일","1","1","260.3","220.9","289.7","378.6","494.9","763.4","571.1","1.5",
"청송군","지정폐기물","재활용[톤/일]","톤/일","-","0","63.1","25.6","37.6","26.2","70.4","62","55.4","0",
"청송군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","-","0","0","0","0","0","0",
"청송군","당해년도발생량","발생량[톤/일]","톤/일","1","1","260.3","220.9","289.7","378.6","494.9","763.4","571.1","1.5",
"영양군","합계","재활용률[%]","%","95.8","94.1","56.7","50.8","39.1","52.1","35.8","34.9","37.6","94.3",
"영양군","합계","발생량[톤/일]","톤/일","268","191","373","485.3","496","547.5","612.1","742.1","637.6","239.4",
"영양군","합계","재활용[톤/일]","톤/일","257","180","211.5","246.6","194.1","285.3","218.9","259.3","239.7","225.8",
"영양군","생활계폐기물","발생량[톤/일]","톤/일","15","14","14.9","12.6","13.1","13.3","13.5","14.8","14.8","15.1",
"영양군","생활계폐기물","재활용[톤/일]","톤/일","4","4","3.4","3.4","2.5","2.9","2.8","3.1","2.5","2.7",
"영양군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","-","0","-","-",".1","1.2",".8","5.3","2.3","2.5",
"영양군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-","0","-","-",".1","1.2",".1","5.2","2.3","2.3",
"영양군","건설폐기물","발생량[톤/일]","톤/일","252","176","176.2","233.3","184.9","272.6","207.4","248","229.8","220.8",
"영양군","건설폐기물","재활용[톤/일]","톤/일","252","176","176.1","233.2","184.4","270.4","207.4","247.6","229","220.8",
"영양군","지정폐기물","발생량[톤/일]","톤/일","1","0","181.9","239.4","297.9","260.4","390.4","474","390.7","1",
"영양군","지정폐기물","재활용[톤/일]","톤/일","-","0","32","10","7.1","10.8","8.6","3.4","5.9","0",
"영양군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","2",".1",".1","0","0","0","0",
"영양군","당해년도발생량","발생량[톤/일]","톤/일","1","0","181.9","237.4","297.8","260.3","390.4","474","390.7","1",
"영덕군","합계","재활용률[%]","%","87.7","88","59.5","64.5","55.7","41.9","37.1","51.5","44.1","90.2",
"영덕군","합계","발생량[톤/일]","톤/일","572","395","742","919.6","1118.8","703","757.8","845.8","936.3","412.4",
"영덕군","합계","재활용[톤/일]","톤/일","502","348","441.2","593","623.6","294.7","281.4","435.5","412.8","372",
"영덕군","생활계폐기물","발생량[톤/일]","톤/일","53","38","32.7","55.1","42.2","51.9","51.9","58.5","66.4","52.2",
"영덕군","생활계폐기물","재활용[톤/일]","톤/일","16","10","6","15.8","3.3","13.9","12.9","22.6","33.5","15.9",
"영덕군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","70","65","57","60.8","77.1","69.3","61.5","146.1","144.1","123.7",
"영덕군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","44","46","47","41.2","59.1","60.4","55.9","140.9","140.5","120.9",
"영덕군","건설폐기물","발생량[톤/일]","톤/일","443","291","295.1","520.5","561.5","218.4","212.2","268","237.5","235.2",
"영덕군","건설폐기물","재활용[톤/일]","톤/일","442","291","295","520.3","561.2","218.4","210.7","268","237.2","235.2",
"영덕군","지정폐기물","발생량[톤/일]","톤/일","7","1","357.2","283.2","438","363.4","432.2","373.2","488.3","1.3",
"영덕군","지정폐기물","재활용[톤/일]","톤/일","-","0","93.2","15.7","0","2","1.9","4","1.6","0",
"영덕군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","-","0","0","0","0","0","0",
"영덕군","당해년도발생량","발생량[톤/일]","톤/일","7","1","357.2","283.2","438","363.4","432.2","373.2","488.3","1.3",
"청도군","합계","재활용률[%]","%","95.7","94.7","55.7","45.7","54.6","46.2","39.8","41.8","35.7","92.2",
"청도군","합계","발생량[톤/일]","톤/일","280","317","3135.9","759.8","783.8","945.9","1064","1109.3","1168.7","250.2",
"청도군","합계","재활용[톤/일]","톤/일","268","300","1745.3","347.6","427.9","437.4","423.9","463.9","417.8","230.8",
"청도군","생활계폐기물","발생량[톤/일]","톤/일","21","16","16.3","18.8","19.5","20.3","22","31.6","30.4","28.9",
"청도군","생활계폐기물","재활용[톤/일]","톤/일","16","11","10.2","6.6","12.2","12","12.9","8.4","13.7","13.6",
"청도군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","20","21","18.2","15.5","17.9","15","25.3","33.5","38.5","18.1",
"청도군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","15","13","16.1","13.9","15.2","12.7","12.2","20.2","37.9","15.9",
"청도군","건설폐기물","발생량[톤/일]","톤/일","237","272","262.7","286.8","336.3","374.2","339.9","372.7","341.9","201.6",
"청도군","건설폐기물","재활용[톤/일]","톤/일","237","272","262.7","286.7","336","374.1","331.4","372.6","337.6","201.2",
"청도군","지정폐기물","발생량[톤/일]","톤/일","1","8","2838.7","438.7","410.1","536.4","676.8","671.5","757.9","1.6",
"청도군","지정폐기물","재활용[톤/일]","톤/일","-","4","1456.3","40.4","64.5","38.6","67.4","62.7","28.6",".1",
"청도군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","-","0","0","0","0","0","0",
"청도군","당해년도발생량","발생량[톤/일]","톤/일","1","8","2838.7","438.7","410.1","536.4","676.8","671.5","757.9","1.6",
"고령군","합계","재활용률[%]","%","93.9","92.7","79.1","75","60.8","62.4","66.5","65.4","64.2","95",
"고령군","합계","발생량[톤/일]","톤/일","755","815","5121.1","5483.6","4385.5","4913.2","6837.6","6760.6","7112.4","1372.5",
"고령군","합계","재활용[톤/일]","톤/일","710","756","4052.5","4112.7","2668.5","3064","4545.4","4422.1","4566.5","1303.3",
"고령군","생활계폐기물","발생량[톤/일]","톤/일","21","20","18.2","19.6","17.3","20.3","23.7","25.5","27","39",
"고령군","생활계폐기물","재활용[톤/일]","톤/일","6","6","4.2","5.8","2.5","5.4","5.6","6.1","6.5","18.5",
"고령군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","387","512","647.7","609.9","688.8","905.9","974.7","934.6","1100.2","1032.5",
"고령군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","358","474","531","491.6","590.4","793.9","875.9","884.5","1044.2","989.2",
"고령군","건설폐기물","발생량[톤/일]","톤/일","338","271","271","233.8","245.2","396.3","376.9","344.2","433.5","289.2",
"고령군","건설폐기물","재활용[톤/일]","톤/일","338","266","266.1","233.7","244.9","396.3","376.3","343.6","433.4","289.2",
"고령군","지정폐기물","발생량[톤/일]","톤/일","9","11","4184.2","4620.3","3434.2","3590.7","5462.3","5456.3","5551.7","11.8",
"고령군","지정폐기물","재활용[톤/일]","톤/일","8","9","3251.2","3381.6","1830.7","1868.4","3287.6","3187.9","3082.4","6.4",
"고령군","전년도이월량","발생량[톤/일]","톤/일","-","0","48.4","34.7","12.6","44.6","14.4","19.5","57.6",".1",
"고령군","당해년도발생량","발생량[톤/일]","톤/일","9","11","4135.8","4585.6","3421.6","3546.1","5447.9","5436.8","5494.1","11.7",
"성주군","합계","재활용률[%]","%","88.8","90.8","78","75.5","64.8","59","49.8","32.1","53.6","92.4",
"성주군","합계","발생량[톤/일]","톤/일","337","375","3252.3","3924.7","2760.5","3854.6","3321.4","5265","5337.8","595.9",
"성주군","합계","재활용[톤/일]","톤/일","299","341","2535.8","2965.1","1789","2273.3","1655.7","1691.1","2861.3","550.4",
"성주군","생활계폐기물","발생량[톤/일]","톤/일","26","26","22.6","23.6","24.6","27.9","37.9","32.4","39.1","40",
"성주군","생활계폐기물","재활용[톤/일]","톤/일","8","6","5.1","6.7","5.4","7.8","18.1","9.1","17.2","18.1",
"성주군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","38","57","51.9","90.4","124.2","158.7","153.5","167.6","174.7","168.1",
"성주군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","19","44","35.1","68.2","98.1","129.4","104.2","125.7","125.5","149.2",
"성주군","건설폐기물","발생량[톤/일]","톤/일","268","285","285","303.6","402.6","357.4","391.4","323.7","318.2","371.1",
"성주군","건설폐기물","재활용[톤/일]","톤/일","268","285","284.7","302.2","401.2","356.9","389.2","320.4","317.1","371.1",
"성주군","지정폐기물","발생량[톤/일]","톤/일","5","8","2892.8","3507.1","2209.1","3310.6","2738.6","4741.3","4805.8","16.7",
"성주군","지정폐기물","재활용[톤/일]","톤/일","4","6","2210.9","2588","1284.3","1779.2","1144.2","1235.9","2401.5","12",
"성주군","전년도이월량","발생량[톤/일]","톤/일","-","0","4.2","2","2","2.5","1.3","91.3","41.5",".1",
"성주군","당해년도발생량","발생량[톤/일]","톤/일","5","8","2888.6","3505.1","2207.1","3308.1","2737.3","4650","4764.3","16.6",
"칠곡군","합계","재활용률[%]","%","78.8","72.1","33.9","42.1","52.8","56.5","67.2","65.1","74","63.7",
"칠곡군","합계","발생량[톤/일]","톤/일","804","921","27300.7","15852.7","16364.3","16861.7","23089.1","29930.8","8100.6","1080.2",
"칠곡군","합계","재활용[톤/일]","톤/일","633","664","9258.3","6667.6","8641.9","9522.9","15523.1","19477.3","5993.7","688.5",
"칠곡군","생활계폐기물","발생량[톤/일]","톤/일","122","113","113.1","103.6","94.8","116.3","119.6","126.2","108.8","122.2",
"칠곡군","생활계폐기물","재활용[톤/일]","톤/일","41","34","28.8","26.9","14.6","25.5","18.3","24.8","15.5","21",
"칠곡군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","140","235","299.2","307.6","345.2","401.6","376.9","380.2","376.5","375.1",
"칠곡군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","65","109","90.7","98.1","95","153.6","107.3","107.9","106.9","108",
"칠곡군","건설폐기물","발생량[톤/일]","톤/일","519","499","286.4","749.4","577.8","424.5","527.6","507.1","827.3","493.3",
"칠곡군","건설폐기물","재활용[톤/일]","톤/일","517","498","286.1","747.6","576","421.7","521.6","503","827.3","492.4",
"칠곡군","지정폐기물","발생량[톤/일]","톤/일","23","73","26602","14692.1","15346.5","15919.3","22065","28917.3","6788","89.6",
"칠곡군","지정폐기물","재활용[톤/일]","톤/일","11","24","8852.7","5795","7956.3","8922.1","14875.9","18841.6","5044","67.1",
"칠곡군","전년도이월량","발생량[톤/일]","톤/일","-","0","71.2","86.5","92.9","113.3","183","193.1","0","1.7",
"칠곡군","당해년도발생량","발생량[톤/일]","톤/일","23","73","26530.8","14605.6","15253.6","15806","21882","28724.2","6788","87.9",
"예천군","합계","재활용률[%]","%","91.8","93.1","72.2","23.6","48.4","52.5","56.5","43.5","29.3","94.2",
"예천군","합계","발생량[톤/일]","톤/일","571","553","834.6","3576.7","1588","1237.3","1721.2","1133.1","1325.8","421.6",
"예천군","합계","재활용[톤/일]","톤/일","524","514","602.6","843.1","768.8","649.4","972.9","492.8","388.6","397.2",
"예천군","생활계폐기물","발생량[톤/일]","톤/일","52","46","30.5","28.1","29.4","47.8","33.2","34.8","46.2","53.5",
"예천군","생활계폐기물","재활용[톤/일]","톤/일","18","17","7.9","7.2","9","21.4","12.8","14.1","29.2","33",
"예천군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","18","18","15.4","14.7","35.9","16","21.9","32.2","19.4","26.6",
"예천군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","6","10","4.8","4.9","29.7","10.5","16.5","26.4","17.9","25.7",
"예천군","건설폐기물","발생량[톤/일]","톤/일","500","488","393.6","288","703.9","551","770.8","431.9","300.7","338.8",
"예천군","건설폐기물","재활용[톤/일]","톤/일","500","488","393.4","287.8","703.6","548.1","770.3","431.3","297.1","338.4",
"예천군","지정폐기물","발생량[톤/일]","톤/일","1","1","395.1","3245.9","818.8","622.5","895.3","634.2","959.5","2.7",
"예천군","지정폐기물","재활용[톤/일]","톤/일","1","1","196.5","543.2","26.5","69.4","173.3","21","44.4",".1",
"예천군","전년도이월량","발생량[톤/일]","톤/일","-","0",".3",".9","0","0","0","0","0","0",
"예천군","당해년도발생량","발생량[톤/일]","톤/일","1","1","394.8","3245","818.8","622.5","895.3","634.2","959.5","2.7",
"봉화군","합계","재활용률[%]","%","84.4","79.9","30.8","4.7","5","1.3","1.3","1.7","1","59.8",
"봉화군","합계","발생량[톤/일]","톤/일","676","648","1930.1","10913","11439.1","30730","39576","29743.5","37206.9","628.8",
"봉화군","합계","재활용[톤/일]","톤/일","570","518","595.4","512.7","569.3","404.7","520.7","517.5","362.6","376.2",
"봉화군","생활계폐기물","발생량[톤/일]","톤/일","45","39","38.1","41.8","40.7","50.6","64.1","56.7","54.7","53.6",
"봉화군","생활계폐기물","재활용[톤/일]","톤/일","25","20","20.2","22.1","17.5","17.6","30.1","23.8","22.7","23.6",
"봉화군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","86","112","130.1","131.2","148.1","147.7","120.8","194.2","109.6","135.6",
"봉화군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","1","4","10.9","12.2","31.4","31.4","6.8","9.2","6.6","11",
"봉화군","건설폐기물","발생량[톤/일]","톤/일","544","494","493.8","415.5","405.1","274.1","351.2","460.4","318.8","341.5",
"봉화군","건설폐기물","재활용[톤/일]","톤/일","544","494","493.8","415","404.7","273.1","351.1","460.4","318.7","341.5",
"봉화군","지정폐기물","발생량[톤/일]","톤/일","1","3","1268.1","10324.5","10845.2","30257.6","39039.9","29032.2","36723.8","98.1",
"봉화군","지정폐기물","재활용[톤/일]","톤/일","1","0","70.5","63.4","115.7","82.6","132.7","24.1","14.6",".1",
"봉화군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","1","50.5","0","170.5","97.1","67.2","0",
"봉화군","당해년도발생량","발생량[톤/일]","톤/일","1","3","1268.1","10323.5","10794.7","30257.6","38869.4","28935.1","36656.6","98.1",
"울진군","합계","재활용률[%]","%","90.6","91.6","39.1","47.8","38","47.5","40.4","53","51.5","91.1",
"울진군","합계","발생량[톤/일]","톤/일","541","686","2075.1","1616.9","1421.9","1354.3","1893.3","1372.5","1811.5","727.6",
"울진군","합계","재활용[톤/일]","톤/일","491","629","810.9","773.2","540.9","642.8","765.8","727.4","932.1","662.7",
"울진군","생활계폐기물","발생량[톤/일]","톤/일","58","54","55.1","54.7","53.6","46.5","56.1","59.6","63.6","66",
"울진군","생활계폐기물","재활용[톤/일]","톤/일","32","28","27","29","28.2","26","29.5","24.2","23.8","26",
"울진군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","31","44","41.1","48.8","50.8","43.6","46","53.3","48.3","39",
"울진군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","10","17","28.4","33.9","30.2","16.5","14.5","31.6","36.4","21.1",
"울진군","건설폐기물","발생량[톤/일]","톤/일","451","585","585.3","460.6","441.8","545.2","560.3","477.7","582.4","618.2",
"울진군","건설폐기물","재활용[톤/일]","톤/일","449","583","583.5","454.9","416.4","541.4","551.5","475.8","579.4","613.2",
"울진군","지정폐기물","발생량[톤/일]","톤/일","2","4","1393.6","1052.8","875.7","719","1230.9","781.9","1117.2","4.4",
"울진군","지정폐기물","재활용[톤/일]","톤/일","-","0","172","255.4","66.1","58.9","170.3","195.8","292.5","2.4",
"울진군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","-","0","1.4","4.8","1.5","0","0",
"울진군","당해년도발생량","발생량[톤/일]","톤/일","2","4","1393.6","1052.8","875.7","717.6","1226.1","780.4","1117.2","4.4",
"울릉군","합계","재활용률[%]","%","86.2","79.3","46","52.8","84.3","66.4","50.9","49.7","69","89.7",
"울릉군","합계","발생량[톤/일]","톤/일","83","59","154","126.3","150.5","134.1","185.6","178.7","162.5","134.2",
"울릉군","합계","재활용[톤/일]","톤/일","72","47","70.8","66.7","126.9","89.1","94.4","88.9","112.2","120.4",
"울릉군","생활계폐기물","발생량[톤/일]","톤/일","15","15","15.5","19.8","13","12","12.3","14.4","15.6","17.2",
"울릉군","생활계폐기물","재활용[톤/일]","톤/일","4","3","2.1","2.1","1.7",".6",".6",".9","3.9","6",
"울릉군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","-","0","-","-","0",".2","0","2.2","2.3","2.5",
"울릉군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-","0","-","-","0","0","0",".1",".1",".2",
"울릉군","건설폐기물","발생량[톤/일]","톤/일","68","44","61.4","54.2","76.4","66.7","73.5","55.9","92.8","114.4",
"울릉군","건설폐기물","재활용[톤/일]","톤/일","68","44","61.1","54.2","76.2","66.7","73.4","55.9","92.8","114.1",
"울릉군","지정폐기물","발생량[톤/일]","톤/일","-","0","77.1","52.3","61.1","55.2","99.8","106.2","51.8",".1",
"울릉군","지정폐기물","재활용[톤/일]","톤/일","-","0","7.6","10.4","49","21.8","20.4","32","15.4",".1",
"울릉군","전년도이월량","발생량[톤/일]","톤/일","-","0","8.7","-","0","0","0","0","0","0",
"울릉군","당해년도발생량","발생량[톤/일]","톤/일","-","0","68.4","52.3","61.1","55.2","99.8","106.2","51.8",".1",
"경상남도","합계","재활용률[%]","%","62.6","97.8","60","55.8","42.6","61.4","53.7","60.3","60","85.5",
"경상남도","합계","발생량[톤/일]","톤/일","286674","5167238","287811.5","335592.2","526932.3","382409.1","434651.2","399400","438356.4","34639.4",
"경상남도","합계","재활용[톤/일]","톤/일","179460","5054668","172667.3","187102.4","224725.4","234800.8","233430.4","240996","263162.9","29617.8",
"경상남도","생활계폐기물","발생량[톤/일]","톤/일","3302","3194","3251","3274.6","3453.6","3176.2","3186.5","3951","4003.9","3937.3",
"경상남도","생활계폐기물","재활용[톤/일]","톤/일","1713","1651","1627","1664.2","1767.9","1644.6","1645.3","2162","2229.7","2258",
"경상남도","사업장배출시설계폐기물","발생량[톤/일]","톤/일","10319","11336","10315","10310.5","11179.3","13441.6","15452.6","14312","14645.9","15846.7",
"경상남도","사업장배출시설계폐기물","재활용[톤/일]","톤/일","6917","9196","7780","7932.1","9319.7","11471.8","12226.2","11486","12101.4","12953.9",
"경상남도","건설폐기물","발생량[톤/일]","톤/일","14388","4902572","13731.7","13081.4","13555.4","14199.1","15107","14895","14294","13771.4",
"경상남도","건설폐기물","재활용[톤/일]","톤/일","14362","4895051","13713.2","13025.3","13510.5","14098.8","14930.9","14851","14253.4","13748",
"경상남도","지정폐기물","발생량[톤/일]","톤/일","258665","250136","260513.8","308925.7","498744","351592.2","400905.1","366242","405412.6","1084",
"경상남도","지정폐기물","재활용[톤/일]","톤/일","156468","148770","149547.1","164480.8","200127.3","207585.6","204628","212497","234578.4","657.9",
"경상남도","전년도이월량","발생량[톤/일]","톤/일","1467","1445","1790.5","4258.5","152238.2","19253.6","3098.6","3720","4011.7","5.3",
"경상남도","당해년도발생량","발생량[톤/일]","톤/일","257198","248691","258723.3","304667.2","346505.8","332338.6","397806.5","362522","401400.9","1078.7",
"창원시","합계","재활용률[%]","%","61.3","95.8","60.7","53.2","53.7","56.3","54.5","68.1","70.9","81.5",
"창원시","합계","발생량[톤/일]","톤/일","97350","1136171","122358.3","148035","150201.7","159821.1","168863.9","143308","139232.4","8954.2",
"창원시","합계","재활용[톤/일]","톤/일","59630","1088630","74304.8","78705","80651.8","89937.1","92056.4","97559","98658.5","7296.3",
"창원시","생활계폐기물","발생량[톤/일]","톤/일","532","1150","1153","1156","1299.8","945","1024","1246","1301.5","1232.9",
"창원시","생활계폐기물","재활용[톤/일]","톤/일","247","607","589","596.9","639","483.3","536.5","681","682.5","695.7",
"창원시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","2021","2552","2811","2810.8","2445.5","2631.7","3242.8","3242","3064.7","3577.7",
"창원시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","1609","1964","2249","2248.7","1904.7","1770.2","2300","2633","2352.6","2605.8",
"창원시","건설폐기물","발생량[톤/일]","톤/일","1788","1021722","2851","3670.9","3558.9","3334","4278.2","4876","3798.2","3727.9",
"창원시","건설폐기물","재활용[톤/일]","톤/일","1785","1019438","2847","3663.4","3545.7","3280.4","4172.8","4866","3780.1","3725.1",
"창원시","지정폐기물","발생량[톤/일]","톤/일","93009","110746","115543.3","140397.3","142897.5","152910.4","160318.9","133944","131068","415.7",
"창원시","지정폐기물","재활용[톤/일]","톤/일","55989","66622","68619.8","72196","74562.4","84403.2","85047.1","89379","91843.3","269.7",
"창원시","전년도이월량","발생량[톤/일]","톤/일","323","471","623.1","360.8","1252.5","11919.4","485.4","868","457.4","1.6",
"창원시","당해년도발생량","발생량[톤/일]","톤/일","92686","110275","114920.2","140036.5","141645","140991","159833.5","133076","130610.6","414.2",
"진주시","합계","재활용률[%]","%","75.3","99.7","63.2","68.4","72.1","67.9","47.2","45.6","59.5","84.9",
"진주시","합계","발생량[톤/일]","톤/일","11682","943671","7922.3","6698.6","10830.1","11549.6","9644","11040","9910.6","1654.5",
"진주시","합계","재활용[톤/일]","톤/일","8791","940639","5005.6","4582.5","7809.9","7847.8","4551.2","5031","5892.4","1404.5",
"진주시","생활계폐기물","발생량[톤/일]","톤/일","373","376","374","376.3","376.1","415.1","384","402","425.5","447.7",
"진주시","생활계폐기물","재활용[톤/일]","톤/일","202","210","212","214.8","214.2","241.2","229.7","245","263","280.6",
"진주시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","262","303","313","312.4","290.3","206.5","206.5","234","297.4","270.1",
"진주시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","108","134","204","203.6","177.6","153.4","77.9","141","207.2","203.7",
"진주시","건설폐기물","발생량[톤/일]","톤/일","1691","933702","2561.3","1341.9","1979.1","1297.5","937.8","860","997.8","910.2",
"진주시","건설폐기물","재활용[톤/일]","톤/일","1679","933527","2560.8","1339.9","1975.9","1289","926.7","854","995.4","908.6",
"진주시","지정폐기물","발생량[톤/일]","톤/일","9356","9291","4674","4668","8184.6","9630.5","8115.7","9544","8189.9","26.5",
"진주시","지정폐기물","재활용[톤/일]","톤/일","6802","6768","2028.8","2824.2","5442.2","6164.2","3316.9","3791","4426.8","11.6",
"진주시","전년도이월량","발생량[톤/일]","톤/일","38","38","104.4","37.4","30.9","621.8","57.1","328","32.8",".1",
"진주시","당해년도발생량","발생량[톤/일]","톤/일","9318","9252","4569.6","4630.6","8153.7","9008.7","8058.6","9216","8157.1","26.4",
"통영시","합계","재활용률[%]","%","52.7","98.1","50.1","56.7","53.9","58.1","55.3","64.6","65","84.8",
"통영시","합계","발생량[톤/일]","톤/일","4679","120016","5454.7","4776","4666.8","3515.5","10300.7","10228","9384.6","981.6",
"통영시","합계","재활용[톤/일]","톤/일","2466","117708","2730.6","2708","2515.7","2041","5699","6606","6096.9","832.4",
"통영시","생활계폐기물","발생량[톤/일]","톤/일","190","193","191","191","190.5","191.4","172","230","232.8","214.8",
"통영시","생활계폐기물","재활용[톤/일]","톤/일","55","60","64","63.9","62.4","55.2","54.1","77","91.1","85.5",
"통영시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","295","350","307","305.9","294.4","297.1","363.8","356","345.5","346.3",
"통영시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","242","287","270","270.2","265","273.9","333.6","341","330.2","334.5",
"통영시","건설폐기물","발생량[톤/일]","톤/일","466","115745","427.9","396.9","535.8","529","496.9","413","637.5","413.6",
"통영시","건설폐기물","재활용[톤/일]","톤/일","466","115659","427.5","395.4","535.7","528.6","496.7","413","637.2","411.2",
"통영시","지정폐기물","발생량[톤/일]","톤/일","3728","3728","4528.8","3882.2","3646.1","2498","9268","9229","8168.8","6.9",
"통영시","지정폐기물","재활용[톤/일]","톤/일","1703","1703","1969.1","1978.5","1652.6","1183.3","4814.6","5775","5038.4","1.2",
"통영시","전년도이월량","발생량[톤/일]","톤/일","101","101","35.9","53.9","92.7","4.9","22.4","81","42.8","0",
"통영시","당해년도발생량","발생량[톤/일]","톤/일","3627","3628","4492.9","3828.3","3553.4","2493.1","9245.6","9148","8126","6.9",
"사천시","합계","재활용률[%]","%","45.1","98.6","43.2","39.9","36.9","36.9","29","25.7","45","86.3",
"사천시","합계","발생량[톤/일]","톤/일","4946","216820","4548.5","4425.5","5582.4","5663.1","6882.2","7898","7717.7","977.3",
"사천시","합계","재활용[톤/일]","톤/일","2232","213725","1964.8","1767.2","2058.3","2089.5","1998","2033","3474.6","843.2",
"사천시","생활계폐기물","발생량[톤/일]","톤/일","122","124","94","146.1","153.5","169","159.7","190","169.1","152.9",
"사천시","생활계폐기물","재활용[톤/일]","톤/일","59","55","9","55.1","52.4","68.8","61.2","68","87.5","79.6",
"사천시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","125","153","142","143.1","190.6","187","145.3","159","147.9","146.2",
"사천시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","75","100","90","90.4","126.4","125.9","88.8","85","103.7","97.6",
"사천시","건설폐기물","발생량[톤/일]","톤/일","706","212551","582.3","524.2","558.2","544.5","521.6","454","768.9","657.5",
"사천시","건설폐기물","재활용[톤/일]","톤/일","706","212182","581.3","524.1","557.8","544.4","520.9","454","768.7","657.5",
"사천시","지정폐기물","발생량[톤/일]","톤/일","3991","3992","3730.2","3612.1","4680.1","4762.6","6055.6","7095","6631.8","20.7",
"사천시","지정폐기물","재활용[톤/일]","톤/일","1390","1389","1284.5","1097.6","1321.7","1350.4","1327.1","1426","2514.7","8.5",
"사천시","전년도이월량","발생량[톤/일]","톤/일","13","13","18","29.3","5","32.7","78.1","50","63.4",".1",
"사천시","당해년도발생량","발생량[톤/일]","톤/일","3978","3979","3712.2","3582.8","4675.1","4729.9","5977.5","7045","6568.4","20.7",
"김해시","합계","재활용률[%]","%","71.3","97.4","70.7","63.9","17.7","65.8","61.7","59","37.8","88.4",
"김해시","합계","발생량[톤/일]","톤/일","34656","440304","38629.1","47285.4","200617.8","54494.2","53962.3","58597","83869.3","3718.3",
